 

stn;time;rre024i0
SLFFIR;2014070620;0.0
SLFFIR;2014070621;0.0
SLFFIR;2014070622;0.4
SLFFIR;2014070623;0.4
SLFFIR;2014070700;0.6
SLFFIR;2014070701;0.6
SLFFIR;2014070702;1.6
SLFFIR;2014070703;3.0
SLFFIR;2014070704;3.0
SLFFIR;2014070705;3.0
SLFFIR;2014070706;3.0
SLFFIR;2014070707;3.0
SLFFIR;2014070708;3.2
SLFFIR;2014070709;3.2
SLFFIR;2014070710;3.2
SLFFIR;2014070711;3.2
SLFFIR;2014070712;3.2
SLFFIR;2014070713;4.2
SLFFIR;2014070714;4.4
SLFFIR;2014070715;7.8
SLFFIR;2014070716;8.2
SLFFIR;2014070717;8.4
SLFFIR;2014070718;8.4
SLFFIR;2014070719;8.4
SLFFIR;2014070720;8.4
SLFFIR;2014070721;8.4
SLFFIR;2014070722;8.0
SLFFIR;2014070723;9.8
SLFFIR;2014070800;12.4
SLFFIR;2014070801;15.2
SLFFIR;2014070802;17.0
SLFFIR;2014070803;18.4
SLFFIR;2014070804;20.4
SLFFIR;2014070805;21.8
SLFFIR;2014070806;25.4
SLFFIR;2014070807;30.2
SLFFIR;2014070808;34.4
SLFFIR;2014070809;36.6
SLFFIR;2014070810;38.8
SLFFIR;2014070811;41.6
SLFFIR;2014070812;43.8
SLFFIR;2014070813;43.4
SLFFIR;2014070814;44.4
SLFFIR;2014070815;43.6
SLFFIR;2014070816;46.2
SLFFIR;2014070817;48.2
SLFFIR;2014070818;49.6
SLFFIR;2014070819;50.0
SLFFIR;2014070820;50.4
SLFFIR;2014070821;50.6
SLFFIR;2014070822;51.0
SLFFIR;2014070823;49.4
SLFFIR;2014070900;47.0
SLFFIR;2014070901;44.4
SLFFIR;2014070902;41.6
SLFFIR;2014070903;39.0
SLFFIR;2014070904;37.6
SLFFIR;2014070905;36.6
SLFFIR;2014070906;33.6
SLFFIR;2014070907;29.2
SLFFIR;2014070908;25.4
SLFFIR;2014070909;24.8
SLFFIR;2014070910;23.4
SLFFIR;2014070911;22.4
SLFFIR;2014070912;20.8
SLFFIR;2014070913;21.6
SLFFIR;2014070914;21.0
SLFFIR;2014070915;18.6
SLFFIR;2014070916;15.8
SLFFIR;2014070917;15.6
SLFFIR;2014070918;15.0
SLFFIR;2014070919;15.6
SLFFIR;2014070920;16.8
SLFFIR;2014070921;17.4
SLFFIR;2014070922;17.6
SLFFIR;2014070923;17.6
SLFFIR;2014071000;17.6
SLFFIR;2014071001;17.4
SLFFIR;2014071002;17.6
SLFFIR;2014071003;17.4
SLFFIR;2014071004;17.4
SLFFIR;2014071005;17.8
SLFFIR;2014071006;18.8
SLFFIR;2014071007;20.6
SLFFIR;2014071008;22.4
SLFFIR;2014071009;24.0
SLFFIR;2014071010;25.2
SLFFIR;2014071011;26.0
SLFFIR;2014071012;27.2
SLFFIR;2014071013;27.0
SLFFIR;2014071014;28.6
SLFFIR;2014071015;32.2
SLFFIR;2014071016;33.8
SLFFIR;2014071017;33.2
SLFFIR;2014071018;33.6
SLFFIR;2014071019;34.0
SLFFIR;2014071020;34.0
SLFFIR;2014071021;34.8
SLFFIR;2014071022;37.8
SLFFIR;2014071023;39.4
SLFFIR;2014071100;40.2
SLFFIR;2014071101;43.6
SLFFIR;2014071102;49.4
SLFFIR;2014071103;53.6
SLFFIR;2014071104;60.6
SLFFIR;2014071105;66.4
SLFFIR;2014071106;68.4
SLFFIR;2014071107;68.0
SLFFIR;2014071108;68.0
SLFFIR;2014071109;72.2
SLFFIR;2014071110;74.6
SLFFIR;2014071111;73.6
SLFFIR;2014071112;73.0
SLFFIR;2014071113;71.8
SLFFIR;2014071114;69.6
SLFFIR;2014071115;66.4
SLFFIR;2014071116;66.4
SLFFIR;2014071117;65.8
SLFFIR;2014071118;64.8
SLFFIR;2014071119;65.2
SLFFIR;2014071120;64.2
SLFFIR;2014071121;64.2
SLFFIR;2014071122;62.4
SLFFIR;2014071123;60.8
SLFFIR;2014071200;59.6
SLFFIR;2014071201;56.2
SLFFIR;2014071202;50.2
SLFFIR;2014071203;46.0
SLFFIR;2014071204;38.4
SLFFIR;2014071205;31.8
SLFFIR;2014071206;28.2
SLFFIR;2014071207;26.4
SLFFIR;2014071208;24.0
SLFFIR;2014071209;16.6
SLFFIR;2014071210;12.2
SLFFIR;2014071211;10.6
SLFFIR;2014071212;9.8
SLFFIR;2014071213;11.4
SLFFIR;2014071214;12.2
SLFFIR;2014071215;11.6
SLFFIR;2014071216;10.2
SLFFIR;2014071217;11.4
SLFFIR;2014071218;11.6
SLFFIR;2014071219;10.0
SLFFIR;2014071220;13.4
SLFFIR;2014071221;14.0
SLFFIR;2014071222;13.6
SLFFIR;2014071223;13.4
SLFFIR;2014071300;13.6
SLFFIR;2014071301;13.6
SLFFIR;2014071302;14.0
SLFFIR;2014071303;14.0
SLFFIR;2014071304;14.2
SLFFIR;2014071305;14.6
SLFFIR;2014071306;14.8
SLFFIR;2014071307;15.0
SLFFIR;2014071308;15.0
SLFFIR;2014071309;15.0
SLFFIR;2014071310;15.0
SLFFIR;2014071311;15.0
SLFFIR;2014071312;15.4
SLFFIR;2014071313;15.4
SLFFIR;2014071314;15.4
SLFFIR;2014071315;15.4
SLFFIR;2014071316;15.0
SLFFIR;2014071317;13.2
SLFFIR;2014071318;13.0
SLFFIR;2014071319;16.0
SLFFIR;2014071320;12.0
SLFFIR;2014071321;9.8
SLFFIR;2014071322;9.8
SLFFIR;2014071323;11.0
SLFFIR;2014071400;10.8
SLFFIR;2014071401;10.8
SLFFIR;2014071402;10.4
SLFFIR;2014071403;10.6
SLFFIR;2014071404;10.6
SLFFIR;2014071405;10.2
SLFFIR;2014071406;10.0
SLFFIR;2014071407;9.8
SLFFIR;2014071408;9.8
SLFFIR;2014071409;9.8
SLFFIR;2014071410;9.8
SLFFIR;2014071411;9.8
SLFFIR;2014071412;10.2
SLFFIR;2014071413;13.6
SLFFIR;2014071414;15.0
SLFFIR;2014071415;15.0
SLFFIR;2014071416;15.0
SLFFIR;2014071417;18.0
SLFFIR;2014071418;17.8
SLFFIR;2014071419;14.6
SLFFIR;2014071420;16.2
SLFFIR;2014071421;16.2
SLFFIR;2014071422;14.8
SLFFIR;2014071423;13.6
SLFFIR;2014071500;13.6
SLFFIR;2014071501;13.6
SLFFIR;2014071502;13.6
SLFFIR;2014071503;13.4
SLFFIR;2014071504;13.2
SLFFIR;2014071505;13.2
SLFFIR;2014071506;13.4
SLFFIR;2014071507;13.4
SLFFIR;2014071508;13.4
SLFFIR;2014071509;13.4
SLFFIR;2014071510;13.4
SLFFIR;2014071511;13.4
SLFFIR;2014071512;12.2
SLFFIR;2014071513;7.2
SLFFIR;2014071514;5.0
SLFFIR;2014071515;5.0
SLFFIR;2014071516;5.0
SLFFIR;2014071517;1.8
SLFFIR;2014071518;1.8
SLFFIR;2014071519;1.8
SLFFIR;2014071520;0.2
SLFFIR;2014071521;0.2
SLFFIR;2014071522;0.2
SLFFIR;2014071523;0.2
SLFFIR;2014071600;0.2
SLFFIR;2014071601;0.2
SLFFIR;2014071602;0.2
SLFFIR;2014071603;0.2
SLFFIR;2014071604;0.2
SLFFIR;2014071605;0.2
SLFFIR;2014071606;0.0
SLFFIR;2014071607;0.0
SLFFIR;2014071608;0.0
SLFFIR;2014071609;0.0
SLFFIR;2014071610;0.0
SLFFIR;2014071611;0.0
SLFFIR;2014071612;0.0
SLFFIR;2014071613;0.0
SLFFIR;2014071614;0.0
SLFFIR;2014071615;0.0
SLFFIR;2014071616;0.0
SLFFIR;2014071617;0.0
SLFFIR;2014071618;0.0
SLFFIR;2014071619;0.0
SLFFIR;2014071620;0.0
SLFFIR;2014071621;0.0
SLFFIR;2014071622;0.0
SLFFIR;2014071623;0.0
SLFFIR;2014071700;0.0
SLFFIR;2014071701;0.0
SLFFIR;2014071702;0.0
SLFFIR;2014071703;0.0
SLFFIR;2014071704;0.0
SLFFIR;2014071705;0.0
SLFFIR;2014071706;0.0
SLFFIR;2014071707;0.0
SLFFIR;2014071708;0.0
SLFFIR;2014071709;0.0
SLFFIR;2014071710;0.0
SLFFIR;2014071711;0.0
SLFFIR;2014071712;0.0
SLFFIR;2014071713;0.0
SLFFIR;2014071714;0.0
SLFFIR;2014071715;0.0
SLFFIR;2014071716;0.0
SLFFIR;2014071717;0.0
SLFFIR;2014071718;0.0
SLFFIR;2014071719;0.0
SLFFIR;2014071720;0.0
SLFFIR;2014071721;0.0
SLFFIR;2014071722;0.0
SLFFIR;2014071723;0.0
SLFFIR;2014071800;0.0
SLFFIR;2014071801;0.0
SLFFIR;2014071802;0.0
SLFFIR;2014071803;0.0
SLFFIR;2014071804;0.0
SLFFIR;2014071805;0.0
SLFFIR;2014071806;0.0
SLFFIR;2014071807;0.0
SLFFIR;2014071808;0.0
SLFFIR;2014071809;0.0
SLFFIR;2014071810;0.0
SLFFIR;2014071811;0.0
SLFFIR;2014071812;0.0
SLFFIR;2014071813;0.0
SLFFIR;2014071814;0.0
SLFFIR;2014071815;0.0
SLFFIR;2014071816;0.0
SLFFIR;2014071817;0.0
SLFFIR;2014071818;0.0
SLFFIR;2014071819;0.0
SLFFIR;2014071820;0.0
SLFFIR;2014071821;0.0
SLFFIR;2014071822;0.0
SLFFIR;2014071823;0.0
SLFFIR;2014071900;0.0
SLFFIR;2014071901;0.0
SLFFIR;2014071902;0.0
SLFFIR;2014071903;0.0
SLFFIR;2014071904;0.0
SLFFIR;2014071905;0.0
SLFFIR;2014071906;0.0
SLFFIR;2014071907;0.0
SLFFIR;2014071908;0.0
SLFFIR;2014071909;0.0
SLFFIR;2014071910;0.0
SLFFIR;2014071911;0.0
SLFFIR;2014071912;0.0
SLFFIR;2014071913;0.0
SLFFIR;2014071914;0.0
SLFFIR;2014071915;0.0
SLFFIR;2014071916;0.0
SLFFIR;2014071917;0.0
SLFFIR;2014071918;0.0
SLFFIR;2014071919;0.0
SLFFIR;2014071920;0.0
SLFFIR;2014071921;0.0
SLFFIR;2014071922;0.0
SLFFIR;2014071923;0.0
SLFFIR;2014072000;0.0
SLFFIR;2014072001;0.0
SLFFIR;2014072002;0.0
SLFFIR;2014072003;0.0
SLFFIR;2014072004;0.0
SLFFIR;2014072005;0.0
SLFFIR;2014072006;0.0
SLFFIR;2014072007;0.0
SLFFIR;2014072008;0.0
SLFFIR;2014072009;0.0
SLFFIR;2014072010;0.0
SLFFIR;2014072011;0.0
SLFFIR;2014072012;0.0
SLFFIR;2014072013;0.0
SLFFIR;2014072014;0.0
SLFFIR;2014072015;0.0
SLFFIR;2014072016;0.0
SLFFIR;2014072017;0.0
SLFFIR;2014072018;0.0
SLFFIR;2014072019;0.2
SLFFIR;2014072020;2.4
SLFFIR;2014072021;8.0
SLFFIR;2014072022;9.8
SLFFIR;2014072023;10.0
SLFFIR;2014072100;11.2
SLFFIR;2014072101;12.6
SLFFIR;2014072102;13.2
SLFFIR;2014072103;15.2
SLFFIR;2014072104;15.8
SLFFIR;2014072105;16.0
SLFFIR;2014072106;16.2
SLFFIR;2014072107;16.4
SLFFIR;2014072108;17.2
SLFFIR;2014072109;18.0
SLFFIR;2014072110;21.4
SLFFIR;2014072111;22.6
SLFFIR;2014072112;23.4
SLFFIR;2014072113;24.0
SLFFIR;2014072114;24.0
SLFFIR;2014072115;24.2
SLFFIR;2014072116;24.8
SLFFIR;2014072117;27.8
SLFFIR;2014072118;30.8
SLFFIR;2014072119;33.6
SLFFIR;2014072120;35.2
SLFFIR;2014072121;33.2
SLFFIR;2014072122;36.2
SLFFIR;2014072123;41.2
SLFFIR;2014072200;47.8
SLFFIR;2014072201;51.6
SLFFIR;2014072202;57.6
SLFFIR;2014072203;65.0
SLFFIR;2014072204;73.6
SLFFIR;2014072205;80.2
SLFFIR;2014072206;82.4
SLFFIR;2014072207;84.4
SLFFIR;2014072208;86.6
SLFFIR;2014072209;91.0
SLFFIR;2014072210;88.0
SLFFIR;2014072211;87.0
SLFFIR;2014072212;87.0
SLFFIR;2014072213;86.6
SLFFIR;2014072214;86.8
SLFFIR;2014072215;87.4
SLFFIR;2014072216;87.6
SLFFIR;2014072217;85.4
SLFFIR;2014072218;82.8
SLFFIR;2014072219;80.8
SLFFIR;2014072220;77.6
SLFFIR;2014072221;74.2
SLFFIR;2014072222;69.4
SLFFIR;2014072223;64.2
SLFFIR;2014072300;56.4
SLFFIR;2014072301;51.2
SLFFIR;2014072302;44.6
SLFFIR;2014072303;35.4
SLFFIR;2014072304;26.2
SLFFIR;2014072305;19.4
SLFFIR;2014072306;17.0
SLFFIR;2014072307;14.8
SLFFIR;2014072308;11.8
SLFFIR;2014072309;6.6
SLFFIR;2014072310;6.2
SLFFIR;2014072311;6.0
SLFFIR;2014072312;5.2
SLFFIR;2014072313;5.0
SLFFIR;2014072314;4.8
SLFFIR;2014072315;4.0
SLFFIR;2014072316;3.2
SLFFIR;2014072317;2.4
SLFFIR;2014072318;2.0
SLFFIR;2014072319;1.0
SLFFIR;2014072320;0.4
SLFFIR;2014072321;0.2
SLFFIR;2014072322;0.2
SLFFIR;2014072323;0.2
SLFFIR;2014072400;0.2
SLFFIR;2014072401;0.2
SLFFIR;2014072402;0.2
SLFFIR;2014072403;0.0
SLFFIR;2014072404;2.6
SLFFIR;2014072405;20.6
SLFFIR;2014072406;23.0
SLFFIR;2014072407;25.0
SLFFIR;2014072408;28.6
SLFFIR;2014072409;34.8
SLFFIR;2014072410;35.0
SLFFIR;2014072411;35.0
SLFFIR;2014072412;35.0
SLFFIR;2014072413;35.0
SLFFIR;2014072414;35.0
SLFFIR;2014072415;35.0
SLFFIR;2014072416;37.4
SLFFIR;2014072417;43.0
SLFFIR;2014072418;43.0
SLFFIR;2014072419;43.0
SLFFIR;2014072420;43.0
SLFFIR;2014072421;43.0
SLFFIR;2014072422;43.0
SLFFIR;2014072423;43.2
SLFFIR;2014072500;43.2
SLFFIR;2014072501;43.2
SLFFIR;2014072502;43.2
SLFFIR;2014072503;43.2
SLFFIR;2014072504;40.6
SLFFIR;2014072505;22.6
SLFFIR;2014072506;20.2
SLFFIR;2014072507;18.2
SLFFIR;2014072508;14.6
SLFFIR;2014072509;8.4
SLFFIR;2014072510;8.2
SLFFIR;2014072511;8.2
SLFFIR;2014072512;8.2
SLFFIR;2014072513;8.2
SLFFIR;2014072514;8.2
SLFFIR;2014072515;8.2
SLFFIR;2014072516;5.8
SLFFIR;2014072517;0.2
SLFFIR;2014072518;0.2
SLFFIR;2014072519;0.2
SLFFIR;2014072520;0.2
SLFFIR;2014072521;0.2
SLFFIR;2014072522;0.2
SLFFIR;2014072523;0.0
SLFFIR;2014072600;0.0
SLFFIR;2014072601;0.0
SLFFIR;2014072602;0.0
SLFFIR;2014072603;1.6
SLFFIR;2014072604;2.8
SLFFIR;2014072605;2.8
SLFFIR;2014072606;3.0
SLFFIR;2014072607;3.0
SLFFIR;2014072608;5.6
SLFFIR;2014072609;10.0
SLFFIR;2014072610;11.8
SLFFIR;2014072611;15.8
SLFFIR;2014072612;19.6
SLFFIR;2014072613;23.2
SLFFIR;2014072614;25.8
SLFFIR;2014072615;26.8
SLFFIR;2014072616;28.2
SLFFIR;2014072617;29.2
SLFFIR;2014072618;29.8
SLFFIR;2014072619;30.0
SLFFIR;2014072620;30.0
SLFFIR;2014072621;30.2
SLFFIR;2014072622;31.6
SLFFIR;2014072623;32.4
SLFFIR;2014072700;32.6
SLFFIR;2014072701;33.2
SLFFIR;2014072702;33.4
SLFFIR;2014072703;32.2
SLFFIR;2014072704;31.0
SLFFIR;2014072705;31.0
SLFFIR;2014072706;30.8
SLFFIR;2014072707;30.8
SLFFIR;2014072708;28.4
SLFFIR;2014072709;24.0
SLFFIR;2014072710;22.2
SLFFIR;2014072711;18.4
SLFFIR;2014072712;14.6
SLFFIR;2014072713;11.0
SLFFIR;2014072714;8.4
SLFFIR;2014072715;7.4
SLFFIR;2014072716;6.0
SLFFIR;2014072717;5.0
SLFFIR;2014072718;4.4
SLFFIR;2014072719;4.4
SLFFIR;2014072720;4.4
SLFFIR;2014072721;4.2
SLFFIR;2014072722;2.8
SLFFIR;2014072723;2.0
SLFFIR;2014072800;1.8
SLFFIR;2014072801;1.2
SLFFIR;2014072802;1.0
SLFFIR;2014072803;0.6
SLFFIR;2014072804;0.6
SLFFIR;2014072805;0.6
SLFFIR;2014072806;0.6
SLFFIR;2014072807;0.6
SLFFIR;2014072808;0.4
SLFFIR;2014072809;0.4
SLFFIR;2014072810;0.4
SLFFIR;2014072811;0.2
SLFFIR;2014072812;0.2
SLFFIR;2014072813;0.2
SLFFIR;2014072814;0.2
SLFFIR;2014072815;0.2
SLFFIR;2014072816;12.2
SLFFIR;2014072817;13.4
SLFFIR;2014072818;20.2
SLFFIR;2014072819;26.0
SLFFIR;2014072820;30.4
SLFFIR;2014072821;33.2
SLFFIR;2014072822;36.0
SLFFIR;2014072823;37.8
SLFFIR;2014072900;39.0
SLFFIR;2014072901;41.8
SLFFIR;2014072902;48.4
SLFFIR;2014072903;53.0
SLFFIR;2014072904;55.4
SLFFIR;2014072905;60.4
SLFFIR;2014072906;61.0
SLFFIR;2014072907;61.0
SLFFIR;2014072908;61.2
SLFFIR;2014072909;61.2
SLFFIR;2014072910;61.2
SLFFIR;2014072911;61.4
SLFFIR;2014072912;61.6
SLFFIR;2014072913;61.6
SLFFIR;2014072914;61.8
SLFFIR;2014072915;61.8
SLFFIR;2014072916;49.8
SLFFIR;2014072917;48.6
SLFFIR;2014072918;41.8
SLFFIR;2014072919;35.8
SLFFIR;2014072920;31.4
SLFFIR;2014072921;28.6
SLFFIR;2014072922;25.8
SLFFIR;2014072923;24.0
SLFFIR;2014073000;22.8
SLFFIR;2014073001;20.0
SLFFIR;2014073002;13.4
SLFFIR;2014073003;8.8
SLFFIR;2014073004;6.4
SLFFIR;2014073005;1.6
SLFFIR;2014073006;1.0
SLFFIR;2014073007;1.4
SLFFIR;2014073008;1.8
SLFFIR;2014073009;4.4
SLFFIR;2014073010;7.0
SLFFIR;2014073011;10.4
SLFFIR;2014073012;12.8
SLFFIR;2014073013;14.8
SLFFIR;2014073014;15.8
SLFFIR;2014073015;16.6
SLFFIR;2014073016;17.2
SLFFIR;2014073017;17.8
SLFFIR;2014073018;18.2
SLFFIR;2014073019;22.2
SLFFIR;2014073020;24.6
SLFFIR;2014073021;27.0
SLFFIR;2014073022;31.0
SLFFIR;2014073023;32.0
SLFFIR;2014073100;33.8
SLFFIR;2014073101;34.8
SLFFIR;2014073102;36.2
SLFFIR;2014073103;36.8
SLFFIR;2014073104;38.2
SLFFIR;2014073105;38.0
SLFFIR;2014073106;38.0
SLFFIR;2014073107;37.6
SLFFIR;2014073108;37.0
SLFFIR;2014073109;34.4
SLFFIR;2014073110;31.8
SLFFIR;2014073111;28.2
SLFFIR;2014073112;25.6
SLFFIR;2014073113;23.6
SLFFIR;2014073114;22.4
SLFFIR;2014073115;21.6
SLFFIR;2014073116;21.0
SLFFIR;2014073117;20.4
SLFFIR;2014073118;20.0
SLFFIR;2014073119;16.0
SLFFIR;2014073120;13.6
SLFFIR;2014073121;11.2
SLFFIR;2014073122;7.2
SLFFIR;2014073123;6.2
SLFFIR;2014080100;4.4
SLFFIR;2014080101;3.4
SLFFIR;2014080102;2.0
SLFFIR;2014080103;1.4
SLFFIR;2014080104;0.0
SLFFIR;2014080105;0.0
SLFFIR;2014080106;0.0
SLFFIR;2014080107;0.0
SLFFIR;2014080108;0.0
SLFFIR;2014080109;0.0
SLFFIR;2014080110;0.0
SLFFIR;2014080111;0.0
SLFFIR;2014080112;0.0
SLFFIR;2014080113;0.0
SLFFIR;2014080114;0.0
SLFFIR;2014080115;0.0
SLFFIR;2014080116;0.0
SLFFIR;2014080117;0.0
SLFFIR;2014080118;0.0
SLFFIR;2014080119;0.0
SLFFIR;2014080120;0.0
SLFFIR;2014080121;0.0
SLFFIR;2014080122;0.0
SLFFIR;2014080123;0.0
SLFFIR;2014080200;0.0
SLFFIR;2014080201;0.0
SLFFIR;2014080202;0.0
SLFFIR;2014080203;0.4
SLFFIR;2014080204;0.4
SLFFIR;2014080205;0.4
SLFFIR;2014080206;0.4
SLFFIR;2014080207;0.4
SLFFIR;2014080208;0.4
SLFFIR;2014080209;0.4
SLFFIR;2014080210;0.4
SLFFIR;2014080211;1.0
SLFFIR;2014080212;1.0
SLFFIR;2014080213;1.0
SLFFIR;2014080214;1.0
SLFFIR;2014080215;1.0
SLFFIR;2014080216;1.0
SLFFIR;2014080217;1.0
SLFFIR;2014080218;1.4
SLFFIR;2014080219;1.4
SLFFIR;2014080220;3.6
SLFFIR;2014080221;3.6
SLFFIR;2014080222;4.0
SLFFIR;2014080223;4.4
SLFFIR;2014080300;5.0
SLFFIR;2014080301;5.0
SLFFIR;2014080302;5.0
SLFFIR;2014080303;4.6
SLFFIR;2014080304;4.6
SLFFIR;2014080305;4.6
SLFFIR;2014080306;4.6
SLFFIR;2014080307;4.6
SLFFIR;2014080308;4.6
SLFFIR;2014080309;4.6
SLFFIR;2014080310;4.6
SLFFIR;2014080311;4.0
SLFFIR;2014080312;5.0
SLFFIR;2014080313;7.4
SLFFIR;2014080314;8.2
SLFFIR;2014080315;13.2
SLFFIR;2014080316;13.2
SLFFIR;2014080317;13.4
SLFFIR;2014080318;13.0
SLFFIR;2014080319;13.0
SLFFIR;2014080320;10.8
SLFFIR;2014080321;10.8
SLFFIR;2014080322;10.4
SLFFIR;2014080323;10.0
SLFFIR;2014080400;9.4
SLFFIR;2014080401;9.4
SLFFIR;2014080402;9.4
SLFFIR;2014080403;9.4
SLFFIR;2014080404;9.4
SLFFIR;2014080405;9.4
SLFFIR;2014080406;9.4
SLFFIR;2014080407;9.4
SLFFIR;2014080408;9.4
SLFFIR;2014080409;9.4
SLFFIR;2014080410;9.4
SLFFIR;2014080411;9.4
SLFFIR;2014080412;8.4
SLFFIR;2014080413;6.0
SLFFIR;2014080414;5.2
SLFFIR;2014080415;0.2
SLFFIR;2014080416;0.4
SLFFIR;2014080417;1.0
SLFFIR;2014080418;7.2
SLFFIR;2014080419;15.8
SLFFIR;2014080420;17.4
SLFFIR;2014080421;21.2
SLFFIR;2014080422;25.4
SLFFIR;2014080423;29.8
SLFFIR;2014080500;30.8
SLFFIR;2014080501;30.8
SLFFIR;2014080502;30.8
SLFFIR;2014080503;30.8
SLFFIR;2014080504;30.8
SLFFIR;2014080505;30.8
SLFFIR;2014080506;30.8
SLFFIR;2014080507;30.8
SLFFIR;2014080508;30.8
SLFFIR;2014080509;30.8
SLFFIR;2014080510;31.2
SLFFIR;2014080511;32.8
SLFFIR;2014080512;33.0
SLFFIR;2014080513;34.6
SLFFIR;2014080514;39.0
SLFFIR;2014080515;40.2
SLFFIR;2014080516;40.0
SLFFIR;2014080517;39.2
SLFFIR;2014080518;33.0
SLFFIR;2014080519;24.6
SLFFIR;2014080520;23.0
SLFFIR;2014080521;19.2
SLFFIR;2014080522;15.0
SLFFIR;2014080523;10.6
SLFFIR;2014080600;9.6
SLFFIR;2014080601;9.6
SLFFIR;2014080602;9.6
SLFFIR;2014080603;9.6
SLFFIR;2014080604;9.6
SLFFIR;2014080605;9.6
SLFFIR;2014080606;9.6
SLFFIR;2014080607;9.6
SLFFIR;2014080608;9.6
SLFFIR;2014080609;9.6
SLFFIR;2014080610;9.2
SLFFIR;2014080611;7.6
SLFFIR;2014080612;7.4
SLFFIR;2014080613;5.8
SLFFIR;2014080614;1.4
SLFFIR;2014080615;0.2
SLFFIR;2014080616;0.2
SLFFIR;2014080617;0.2
SLFFIR;2014080618;0.2
SLFFIR;2014080619;0.0
SLFFIR;2014080620;0.0
SLFFIR;2014080621;0.2
SLFFIR;2014080622;0.2
SLFFIR;2014080623;0.4
SLFFIR;2014080700;0.6
SLFFIR;2014080701;1.2
SLFFIR;2014080702;1.2
SLFFIR;2014080703;1.2
SLFFIR;2014080704;1.2
SLFFIR;2014080705;1.2
SLFFIR;2014080706;1.2
SLFFIR;2014080707;1.2
SLFFIR;2014080708;1.2
SLFFIR;2014080709;1.2
SLFFIR;2014080710;1.2
SLFFIR;2014080711;1.2
SLFFIR;2014080712;1.2
SLFFIR;2014080713;1.2
SLFFIR;2014080714;1.2
SLFFIR;2014080715;1.6
SLFFIR;2014080716;6.4
SLFFIR;2014080717;6.6
SLFFIR;2014080718;6.6
SLFFIR;2014080719;7.4
SLFFIR;2014080720;8.2
SLFFIR;2014080721;8.4
SLFFIR;2014080722;8.4
SLFFIR;2014080723;8.6
SLFFIR;2014080800;9.0
SLFFIR;2014080801;8.8
SLFFIR;2014080802;9.0
SLFFIR;2014080803;9.0
SLFFIR;2014080804;9.0
SLFFIR;2014080805;9.0
SLFFIR;2014080806;9.0
SLFFIR;2014080807;9.0
SLFFIR;2014080808;9.0
SLFFIR;2014080809;9.2
SLFFIR;2014080810;9.2
SLFFIR;2014080811;9.2
SLFFIR;2014080812;9.2
SLFFIR;2014080813;9.2
SLFFIR;2014080814;9.2
SLFFIR;2014080815;8.8
SLFFIR;2014080816;4.0
SLFFIR;2014080817;3.8
SLFFIR;2014080818;3.8
SLFFIR;2014080819;3.0
SLFFIR;2014080820;6.6
SLFFIR;2014080821;10.8
SLFFIR;2014080822;10.8
SLFFIR;2014080823;10.4
SLFFIR;2014080900;9.8
SLFFIR;2014080901;9.8
SLFFIR;2014080902;10.0
SLFFIR;2014080903;10.0
SLFFIR;2014080904;10.0
SLFFIR;2014080905;10.0
SLFFIR;2014080906;10.0
SLFFIR;2014080907;10.8
SLFFIR;2014080908;11.0
SLFFIR;2014080909;10.8
SLFFIR;2014080910;10.8
SLFFIR;2014080911;10.8
SLFFIR;2014080912;10.8
SLFFIR;2014080913;10.8
SLFFIR;2014080914;10.8
SLFFIR;2014080915;10.8
SLFFIR;2014080916;10.8
SLFFIR;2014080917;10.8
SLFFIR;2014080918;10.8
SLFFIR;2014080919;10.8
SLFFIR;2014080920;6.4
SLFFIR;2014080921;1.8
SLFFIR;2014080922;1.8
SLFFIR;2014080923;1.8
SLFFIR;2014081000;1.8
SLFFIR;2014081001;1.4
SLFFIR;2014081002;1.0
SLFFIR;2014081003;1.0
SLFFIR;2014081004;1.0
SLFFIR;2014081005;1.0
SLFFIR;2014081006;1.0
SLFFIR;2014081007;0.2
SLFFIR;2014081008;0.0
SLFFIR;2014081009;0.0
SLFFIR;2014081010;0.0
SLFFIR;2014081011;0.0
SLFFIR;2014081012;0.0
SLFFIR;2014081013;0.0
SLFFIR;2014081014;0.0
SLFFIR;2014081015;0.0
SLFFIR;2014081016;0.0
SLFFIR;2014081017;0.0
SLFFIR;2014081018;0.0
SLFFIR;2014081019;0.0
SLFFIR;2014081020;0.0
SLFFIR;2014081021;0.0
SLFFIR;2014081022;0.0
SLFFIR;2014081023;0.0
SLFFIR;2014081100;0.0
SLFFIR;2014081101;2.8
SLFFIR;2014081102;4.2
SLFFIR;2014081103;12.2
SLFFIR;2014081104;16.8
SLFFIR;2014081105;17.0
SLFFIR;2014081106;17.0
SLFFIR;2014081107;17.0
SLFFIR;2014081108;17.0
SLFFIR;2014081109;18.2
SLFFIR;2014081110;18.2
SLFFIR;2014081111;18.2
SLFFIR;2014081112;18.8
SLFFIR;2014081113;24.0
SLFFIR;2014081114;27.0
SLFFIR;2014081115;28.2
SLFFIR;2014081116;32.4
SLFFIR;2014081117;33.4
SLFFIR;2014081118;33.4
SLFFIR;2014081119;33.4
SLFFIR;2014081120;33.6
SLFFIR;2014081121;33.6
SLFFIR;2014081122;33.6
SLFFIR;2014081123;33.8
SLFFIR;2014081200;33.8
SLFFIR;2014081201;31.2
SLFFIR;2014081202;30.2
SLFFIR;2014081203;22.2
SLFFIR;2014081204;17.6
SLFFIR;2014081205;17.4
