 

stn;time;htoauths
SLFFIR;2015110110;3
SLFFIR;2015110111;3
SLFFIR;2015110112;3
SLFFIR;2015110113;3
SLFFIR;2015110114;2
SLFFIR;2015110115;2
SLFFIR;2015110116;4
SLFFIR;2015110117;3
SLFFIR;2015110118;3
SLFFIR;2015110119;4
SLFFIR;2015110120;5
SLFFIR;2015110121;5
SLFFIR;2015110122;5
SLFFIR;2015110123;5
SLFFIR;2015110200;4
SLFFIR;2015110201;5
SLFFIR;2015110202;5
SLFFIR;2015110203;5
SLFFIR;2015110204;4
SLFFIR;2015110205;4
SLFFIR;2015110206;4
SLFFIR;2015110207;3
SLFFIR;2015110208;4
SLFFIR;2015110209;4
SLFFIR;2015110210;4
SLFFIR;2015110211;4
SLFFIR;2015110212;3
SLFFIR;2015110213;3
SLFFIR;2015110214;3
SLFFIR;2015110215;3
SLFFIR;2015110216;3
SLFFIR;2015110217;3
SLFFIR;2015110218;4
SLFFIR;2015110219;3
SLFFIR;2015110220;4
SLFFIR;2015110221;4
SLFFIR;2015110222;3
SLFFIR;2015110223;3
SLFFIR;2015110300;3
SLFFIR;2015110301;4
SLFFIR;2015110302;4
SLFFIR;2015110303;3
SLFFIR;2015110304;4
SLFFIR;2015110305;4
SLFFIR;2015110306;4
SLFFIR;2015110307;3
SLFFIR;2015110308;2
SLFFIR;2015110309;3
SLFFIR;2015110310;3
SLFFIR;2015110311;3
SLFFIR;2015110312;2
SLFFIR;2015110313;2
SLFFIR;2015110314;1
SLFFIR;2015110315;2
SLFFIR;2015110316;2
SLFFIR;2015110317;2
SLFFIR;2015110318;3
SLFFIR;2015110319;3
SLFFIR;2015110320;3
SLFFIR;2015110321;4
SLFFIR;2015110322;4
SLFFIR;2015110323;4
SLFFIR;2015110400;3
SLFFIR;2015110401;4
SLFFIR;2015110402;3
SLFFIR;2015110403;3
SLFFIR;2015110404;3
SLFFIR;2015110405;3
SLFFIR;2015110406;3
SLFFIR;2015110407;2
SLFFIR;2015110408;3
SLFFIR;2015110409;4
SLFFIR;2015110410;3
SLFFIR;2015110411;2
SLFFIR;2015110412;3
SLFFIR;2015110413;2
SLFFIR;2015110414;2
SLFFIR;2015110415;3
SLFFIR;2015110416;4
SLFFIR;2015110417;3
SLFFIR;2015110418;3
SLFFIR;2015110419;4
SLFFIR;2015110420;4
SLFFIR;2015110421;4
SLFFIR;2015110422;4
SLFFIR;2015110423;5
SLFFIR;2015110500;4
SLFFIR;2015110501;4
SLFFIR;2015110502;4
SLFFIR;2015110503;4
SLFFIR;2015110504;4
SLFFIR;2015110505;5
SLFFIR;2015110506;4
SLFFIR;2015110507;4
SLFFIR;2015110508;4
SLFFIR;2015110509;5
SLFFIR;2015110510;3
SLFFIR;2015110511;3
SLFFIR;2015110512;3
SLFFIR;2015110513;2
SLFFIR;2015110514;2
SLFFIR;2015110515;2
SLFFIR;2015110516;3
SLFFIR;2015110517;4
SLFFIR;2015110518;4
SLFFIR;2015110519;4
SLFFIR;2015110520;4
SLFFIR;2015110521;4
SLFFIR;2015110522;3
SLFFIR;2015110523;4
SLFFIR;2015110600;2
SLFFIR;2015110601;2
SLFFIR;2015110602;2
SLFFIR;2015110603;3
SLFFIR;2015110604;3
SLFFIR;2015110605;3
SLFFIR;2015110606;5
SLFFIR;2015110607;5
SLFFIR;2015110608;5
SLFFIR;2015110609;2
SLFFIR;2015110610;3
SLFFIR;2015110611;3
SLFFIR;2015110612;3
SLFFIR;2015110613;2
SLFFIR;2015110614;2
SLFFIR;2015110615;1
SLFFIR;2015110616;2
SLFFIR;2015110617;2
SLFFIR;2015110618;3
SLFFIR;2015110619;4
SLFFIR;2015110620;3
SLFFIR;2015110621;4
SLFFIR;2015110622;4
SLFFIR;2015110623;3
SLFFIR;2015110700;3
SLFFIR;2015110701;4
SLFFIR;2015110702;4
SLFFIR;2015110703;4
SLFFIR;2015110704;4
SLFFIR;2015110705;3
SLFFIR;2015110706;4
SLFFIR;2015110707;4
SLFFIR;2015110708;4
SLFFIR;2015110709;4
SLFFIR;2015110710;3
SLFFIR;2015110711;3
SLFFIR;2015110712;3
SLFFIR;2015110713;3
SLFFIR;2015110714;3
SLFFIR;2015110715;2
SLFFIR;2015110716;3
SLFFIR;2015110717;3
SLFFIR;2015110718;3
SLFFIR;2015110719;3
SLFFIR;2015110720;3
SLFFIR;2015110721;4
SLFFIR;2015110722;4
SLFFIR;2015110723;3
SLFFIR;2015110800;3
SLFFIR;2015110801;4
SLFFIR;2015110802;4
SLFFIR;2015110803;4
SLFFIR;2015110804;4
SLFFIR;2015110805;3
SLFFIR;2015110806;3
SLFFIR;2015110807;3
SLFFIR;2015110808;3
SLFFIR;2015110809;2
SLFFIR;2015110810;2
SLFFIR;2015110811;2
SLFFIR;2015110812;2
SLFFIR;2015110813;3
SLFFIR;2015110814;3
SLFFIR;2015110815;2
SLFFIR;2015110816;2
SLFFIR;2015110817;4
SLFFIR;2015110818;3
SLFFIR;2015110819;3
SLFFIR;2015110820;3
SLFFIR;2015110821;3
SLFFIR;2015110822;3
SLFFIR;2015110823;3
SLFFIR;2015110900;3
SLFFIR;2015110901;3
SLFFIR;2015110902;3
SLFFIR;2015110903;3
SLFFIR;2015110904;3
SLFFIR;2015110905;4
SLFFIR;2015110906;4
SLFFIR;2015110907;5
SLFFIR;2015110908;5
SLFFIR;2015110909;4
SLFFIR;2015110910;4
SLFFIR;2015110911;4
SLFFIR;2015110912;4
SLFFIR;2015110913;3
SLFFIR;2015110914;3
SLFFIR;2015110915;2
SLFFIR;2015110916;4
SLFFIR;2015110917;3
SLFFIR;2015110918;3
SLFFIR;2015110919;3
SLFFIR;2015110920;3
SLFFIR;2015110921;4
SLFFIR;2015110922;4
SLFFIR;2015110923;4
SLFFIR;2015111000;4
SLFFIR;2015111001;4
SLFFIR;2015111002;3
SLFFIR;2015111003;4
SLFFIR;2015111004;3
SLFFIR;2015111005;4
SLFFIR;2015111006;3
SLFFIR;2015111007;3
SLFFIR;2015111008;3
SLFFIR;2015111009;4
SLFFIR;2015111010;4
SLFFIR;2015111011;3
SLFFIR;2015111012;3
SLFFIR;2015111013;3
SLFFIR;2015111014;3
SLFFIR;2015111015;3
SLFFIR;2015111016;3
SLFFIR;2015111017;3
SLFFIR;2015111018;2
SLFFIR;2015111019;3
SLFFIR;2015111020;2
SLFFIR;2015111021;2
SLFFIR;2015111022;2
SLFFIR;2015111023;3
SLFFIR;2015111100;2
SLFFIR;2015111101;2
SLFFIR;2015111102;2
SLFFIR;2015111103;3
SLFFIR;2015111104;4
SLFFIR;2015111105;3
SLFFIR;2015111106;4
SLFFIR;2015111107;3
SLFFIR;2015111108;3
SLFFIR;2015111109;4
SLFFIR;2015111110;5
SLFFIR;2015111111;4
SLFFIR;2015111112;4
SLFFIR;2015111113;4
SLFFIR;2015111114;3
SLFFIR;2015111115;3
SLFFIR;2015111116;3
SLFFIR;2015111117;4
SLFFIR;2015111118;3
SLFFIR;2015111119;3
SLFFIR;2015111120;3
SLFFIR;2015111121;3
SLFFIR;2015111122;4
SLFFIR;2015111123;4
SLFFIR;2015111200;3
SLFFIR;2015111201;4
SLFFIR;2015111202;3
SLFFIR;2015111203;3
SLFFIR;2015111204;4
SLFFIR;2015111205;4
SLFFIR;2015111206;3
SLFFIR;2015111207;4
SLFFIR;2015111208;4
SLFFIR;2015111209;4
SLFFIR;2015111210;4
SLFFIR;2015111211;2
SLFFIR;2015111212;3
SLFFIR;2015111213;4
SLFFIR;2015111214;3
SLFFIR;2015111215;3
SLFFIR;2015111216;4
SLFFIR;2015111217;3
SLFFIR;2015111218;3
SLFFIR;2015111219;3
SLFFIR;2015111220;3
SLFFIR;2015111221;3
SLFFIR;2015111222;3
SLFFIR;2015111223;4
SLFFIR;2015111300;3
SLFFIR;2015111301;3
SLFFIR;2015111302;4
SLFFIR;2015111303;4
SLFFIR;2015111304;4
SLFFIR;2015111305;4
SLFFIR;2015111306;3
SLFFIR;2015111307;3
SLFFIR;2015111308;3
SLFFIR;2015111309;4
SLFFIR;2015111310;4
SLFFIR;2015111311;4
SLFFIR;2015111312;4
SLFFIR;2015111313;4
SLFFIR;2015111314;5
SLFFIR;2015111315;4
SLFFIR;2015111316;3
SLFFIR;2015111317;3
SLFFIR;2015111318;4
SLFFIR;2015111319;5
SLFFIR;2015111320;4
SLFFIR;2015111321;4
SLFFIR;2015111322;4
SLFFIR;2015111323;5
SLFFIR;2015111400;3
SLFFIR;2015111401;1
SLFFIR;2015111402;4
SLFFIR;2015111403;3
SLFFIR;2015111404;3
SLFFIR;2015111405;3
SLFFIR;2015111406;4
SLFFIR;2015111407;4
SLFFIR;2015111408;4
SLFFIR;2015111409;4
SLFFIR;2015111410;4
SLFFIR;2015111411;4
SLFFIR;2015111412;4
SLFFIR;2015111413;4
SLFFIR;2015111414;4
SLFFIR;2015111415;4
SLFFIR;2015111416;5
SLFFIR;2015111417;4
SLFFIR;2015111418;3
SLFFIR;2015111419;3
SLFFIR;2015111420;3
SLFFIR;2015111421;3
SLFFIR;2015111422;4
SLFFIR;2015111423;4
SLFFIR;2015111500;4
SLFFIR;2015111501;5
SLFFIR;2015111502;3
SLFFIR;2015111503;3
SLFFIR;2015111504;4
SLFFIR;2015111505;3
SLFFIR;2015111506;3
SLFFIR;2015111507;3
SLFFIR;2015111508;3
SLFFIR;2015111509;3
SLFFIR;2015111510;4
SLFFIR;2015111511;4
SLFFIR;2015111512;4
SLFFIR;2015111513;4
SLFFIR;2015111514;3
SLFFIR;2015111515;4
SLFFIR;2015111516;4
SLFFIR;2015111517;4
SLFFIR;2015111518;3
SLFFIR;2015111519;3
SLFFIR;2015111520;4
SLFFIR;2015111521;3
SLFFIR;2015111522;4
SLFFIR;2015111523;4
SLFFIR;2015111600;4
SLFFIR;2015111601;4
SLFFIR;2015111602;4
SLFFIR;2015111603;3
SLFFIR;2015111604;4
SLFFIR;2015111605;4
SLFFIR;2015111606;3
SLFFIR;2015111607;4
SLFFIR;2015111608;4
SLFFIR;2015111609;4
SLFFIR;2015111610;4
SLFFIR;2015111611;4
SLFFIR;2015111612;3
SLFFIR;2015111613;3
SLFFIR;2015111614;4
SLFFIR;2015111615;3
SLFFIR;2015111616;3
SLFFIR;2015111617;4
SLFFIR;2015111618;3
SLFFIR;2015111619;3
SLFFIR;2015111620;4
SLFFIR;2015111621;4
SLFFIR;2015111622;4
SLFFIR;2015111623;4
SLFFIR;2015111700;5
SLFFIR;2015111701;4
SLFFIR;2015111702;5
SLFFIR;2015111703;5
SLFFIR;2015111704;5
SLFFIR;2015111705;5
SLFFIR;2015111706;4
SLFFIR;2015111707;4
SLFFIR;2015111708;4
SLFFIR;2015111709;3
SLFFIR;2015111710;4
SLFFIR;2015111711;5
SLFFIR;2015111712;4
SLFFIR;2015111713;4
SLFFIR;2015111714;2
SLFFIR;2015111715;3
SLFFIR;2015111716;4
SLFFIR;2015111717;4
SLFFIR;2015111718;4
SLFFIR;2015111719;3
SLFFIR;2015111720;3
SLFFIR;2015111721;3
SLFFIR;2015111722;4
SLFFIR;2015111723;3
SLFFIR;2015111800;5
SLFFIR;2015111801;4
SLFFIR;2015111802;5
SLFFIR;2015111803;5
SLFFIR;2015111804;3
SLFFIR;2015111805;4
SLFFIR;2015111806;3
SLFFIR;2015111807;4
SLFFIR;2015111808;4
SLFFIR;2015111809;3
SLFFIR;2015111810;4
SLFFIR;2015111811;3
SLFFIR;2015111812;5
SLFFIR;2015111813;3
SLFFIR;2015111814;2
SLFFIR;2015111815;3
SLFFIR;2015111816;3
SLFFIR;2015111817;4
SLFFIR;2015111818;4
SLFFIR;2015111819;4
SLFFIR;2015111820;4
SLFFIR;2015111821;3
SLFFIR;2015111822;4
SLFFIR;2015111823;4
SLFFIR;2015111900;4
SLFFIR;2015111901;3
SLFFIR;2015111902;4
SLFFIR;2015111903;4
SLFFIR;2015111904;4
SLFFIR;2015111905;4
SLFFIR;2015111906;4
SLFFIR;2015111907;3
SLFFIR;2015111908;3
SLFFIR;2015111909;2
SLFFIR;2015111910;4
SLFFIR;2015111911;3
SLFFIR;2015111912;4
SLFFIR;2015111913;4
SLFFIR;2015111914;4
SLFFIR;2015111915;4
SLFFIR;2015111916;4
SLFFIR;2015111917;5
SLFFIR;2015111918;4
SLFFIR;2015111919;3
SLFFIR;2015111920;3
SLFFIR;2015111921;3
SLFFIR;2015111922;4
SLFFIR;2015111923;5
SLFFIR;2015112000;4
SLFFIR;2015112001;3
SLFFIR;2015112002;4
SLFFIR;2015112003;4
SLFFIR;2015112004;4
SLFFIR;2015112005;4
SLFFIR;2015112006;4
SLFFIR;2015112007;4
SLFFIR;2015112008;4
SLFFIR;2015112009;4
SLFFIR;2015112010;4
SLFFIR;2015112011;3
SLFFIR;2015112012;4
SLFFIR;2015112013;5
SLFFIR;2015112014;4
SLFFIR;2015112015;6
SLFFIR;2015112016;6
SLFFIR;2015112017;5
SLFFIR;2015112018;4
SLFFIR;2015112019;5
SLFFIR;2015112020;5
SLFFIR;2015112021;5
SLFFIR;2015112022;8
SLFFIR;2015112023;14
SLFFIR;2015112100;21
SLFFIR;2015112101;26
SLFFIR;2015112102;31
SLFFIR;2015112103;33
SLFFIR;2015112104;34
SLFFIR;2015112105;34
SLFFIR;2015112106;34
SLFFIR;2015112107;35
SLFFIR;2015112108;36
SLFFIR;2015112109;40
SLFFIR;2015112110;40
SLFFIR;2015112111;43
SLFFIR;2015112112;42
SLFFIR;2015112113;41
SLFFIR;2015112114;42
SLFFIR;2015112115;43
SLFFIR;2015112116;48
SLFFIR;2015112117;49
SLFFIR;2015112118;47
SLFFIR;2015112119;47
SLFFIR;2015112120;47
SLFFIR;2015112121;46
SLFFIR;2015112122;46
SLFFIR;2015112123;45
SLFFIR;2015112200;45
SLFFIR;2015112201;45
SLFFIR;2015112202;44
SLFFIR;2015112203;46
SLFFIR;2015112204;47
SLFFIR;2015112205;48
SLFFIR;2015112206;50
SLFFIR;2015112207;50
SLFFIR;2015112208;48
SLFFIR;2015112209;50
SLFFIR;2015112210;50
SLFFIR;2015112211;50
SLFFIR;2015112212;51
SLFFIR;2015112213;-
SLFFIR;2015112214;-
SLFFIR;2015112215;45
SLFFIR;2015112216;48
SLFFIR;2015112217;52
SLFFIR;2015112218;46
SLFFIR;2015112219;-
SLFFIR;2015112220;49
SLFFIR;2015112221;43
SLFFIR;2015112222;52
SLFFIR;2015112223;51
SLFFIR;2015112300;51
SLFFIR;2015112301;50
SLFFIR;2015112302;50
SLFFIR;2015112303;49
SLFFIR;2015112304;49
SLFFIR;2015112305;49
SLFFIR;2015112306;49
SLFFIR;2015112307;49
SLFFIR;2015112308;48
SLFFIR;2015112309;46
SLFFIR;2015112310;46
SLFFIR;2015112311;44
SLFFIR;2015112312;44
SLFFIR;2015112313;42
SLFFIR;2015112314;44
SLFFIR;2015112315;45
SLFFIR;2015112316;46
SLFFIR;2015112317;45
SLFFIR;2015112318;45
SLFFIR;2015112319;45
SLFFIR;2015112320;44
SLFFIR;2015112321;45
SLFFIR;2015112322;44
SLFFIR;2015112323;44
SLFFIR;2015112400;44
SLFFIR;2015112401;43
SLFFIR;2015112402;43
SLFFIR;2015112403;42
SLFFIR;2015112404;42
SLFFIR;2015112405;41
SLFFIR;2015112406;41
SLFFIR;2015112407;41
SLFFIR;2015112408;41
SLFFIR;2015112409;40
SLFFIR;2015112410;38
SLFFIR;2015112411;37
SLFFIR;2015112412;38
SLFFIR;2015112413;37
SLFFIR;2015112414;39
SLFFIR;2015112415;40
SLFFIR;2015112416;40
SLFFIR;2015112417;40
SLFFIR;2015112418;40
SLFFIR;2015112419;39
SLFFIR;2015112420;39
SLFFIR;2015112421;38
SLFFIR;2015112422;39
SLFFIR;2015112423;41
SLFFIR;2015112500;40
SLFFIR;2015112501;41
SLFFIR;2015112502;42
SLFFIR;2015112503;43
SLFFIR;2015112504;44
SLFFIR;2015112505;46
SLFFIR;2015112506;-
SLFFIR;2015112507;16
SLFFIR;2015112508;51
SLFFIR;2015112509;53
SLFFIR;2015112510;53
SLFFIR;2015112511;53
SLFFIR;2015112512;51
SLFFIR;2015112513;52
SLFFIR;2015112514;60
SLFFIR;2015112515;62
SLFFIR;2015112516;66
SLFFIR;2015112517;67
SLFFIR;2015112518;67
SLFFIR;2015112519;68
SLFFIR;2015112520;68
SLFFIR;2015112521;69
SLFFIR;2015112522;70
SLFFIR;2015112523;68
SLFFIR;2015112600;68
SLFFIR;2015112601;68
SLFFIR;2015112602;68
SLFFIR;2015112603;74
SLFFIR;2015112604;74
SLFFIR;2015112605;77
SLFFIR;2015112606;82
SLFFIR;2015112607;85
SLFFIR;2015112608;84
SLFFIR;2015112609;87
SLFFIR;2015112610;90
SLFFIR;2015112611;95
SLFFIR;2015112612;98
SLFFIR;2015112613;98
SLFFIR;2015112614;98
SLFFIR;2015112615;99
SLFFIR;2015112616;99
SLFFIR;2015112617;100
SLFFIR;2015112618;97
SLFFIR;2015112619;97
SLFFIR;2015112620;97
SLFFIR;2015112621;96
SLFFIR;2015112622;94
SLFFIR;2015112623;92
SLFFIR;2015112700;91
SLFFIR;2015112701;91
SLFFIR;2015112702;90
SLFFIR;2015112703;89
SLFFIR;2015112704;88
SLFFIR;2015112705;87
SLFFIR;2015112706;87
SLFFIR;2015112707;86
SLFFIR;2015112708;86
SLFFIR;2015112709;84
SLFFIR;2015112710;83
SLFFIR;2015112711;83
SLFFIR;2015112712;82
SLFFIR;2015112713;78
SLFFIR;2015112714;80
SLFFIR;2015112715;81
SLFFIR;2015112716;82
SLFFIR;2015112717;81
SLFFIR;2015112718;80
SLFFIR;2015112719;79
SLFFIR;2015112720;78
SLFFIR;2015112721;78
SLFFIR;2015112722;77
SLFFIR;2015112723;77
SLFFIR;2015112800;76
SLFFIR;2015112801;76
SLFFIR;2015112802;76
SLFFIR;2015112803;75
SLFFIR;2015112804;75
SLFFIR;2015112805;75
SLFFIR;2015112806;74
SLFFIR;2015112807;74
SLFFIR;2015112808;74
SLFFIR;2015112809;76
SLFFIR;2015112810;77
SLFFIR;2015112811;77
SLFFIR;2015112812;75
SLFFIR;2015112813;75
SLFFIR;2015112814;75
SLFFIR;2015112815;74
SLFFIR;2015112816;74
SLFFIR;2015112817;73
SLFFIR;2015112818;73
SLFFIR;2015112819;73
SLFFIR;2015112820;72
SLFFIR;2015112821;72
SLFFIR;2015112822;71
SLFFIR;2015112823;71
SLFFIR;2015112900;72
SLFFIR;2015112901;71
SLFFIR;2015112902;71
SLFFIR;2015112903;70
SLFFIR;2015112904;69
SLFFIR;2015112905;70
SLFFIR;2015112906;69
SLFFIR;2015112907;69
SLFFIR;2015112908;69
SLFFIR;2015112909;69
SLFFIR;2015112910;72
SLFFIR;2015112911;73
SLFFIR;2015112912;73
SLFFIR;2015112913;75
SLFFIR;2015112914;76
SLFFIR;2015112915;76
SLFFIR;2015112916;75
SLFFIR;2015112917;75
SLFFIR;2015112918;74
SLFFIR;2015112919;74
SLFFIR;2015112920;73
SLFFIR;2015112921;72
SLFFIR;2015112922;72
SLFFIR;2015112923;72
SLFFIR;2015113000;71
SLFFIR;2015113001;71
SLFFIR;2015113002;71
SLFFIR;2015113003;70
SLFFIR;2015113004;70
SLFFIR;2015113005;70
SLFFIR;2015113006;69
SLFFIR;2015113007;68
SLFFIR;2015113008;67
SLFFIR;2015113009;67
SLFFIR;2015113010;66
SLFFIR;2015113011;66
SLFFIR;2015113012;65
SLFFIR;2015113013;64
SLFFIR;2015113014;63
SLFFIR;2015113015;65
SLFFIR;2015113016;65
SLFFIR;2015113017;64
SLFFIR;2015113018;64
SLFFIR;2015113019;64
SLFFIR;2015113020;64
SLFFIR;2015113021;64
SLFFIR;2015113022;64
SLFFIR;2015113023;64
SLFFIR;2015120100;63
SLFFIR;2015120101;63
SLFFIR;2015120102;63
SLFFIR;2015120103;63
SLFFIR;2015120104;62
SLFFIR;2015120105;63
SLFFIR;2015120106;63
SLFFIR;2015120107;63
SLFFIR;2015120108;62
SLFFIR;2015120109;62
SLFFIR;2015120110;62
SLFFIR;2015120111;62
SLFFIR;2015120112;62
SLFFIR;2015120113;61
SLFFIR;2015120114;61
SLFFIR;2015120115;61
SLFFIR;2015120116;61
SLFFIR;2015120117;60
SLFFIR;2015120118;60
SLFFIR;2015120119;60
SLFFIR;2015120120;60
SLFFIR;2015120121;60
SLFFIR;2015120122;59
SLFFIR;2015120123;60
SLFFIR;2015120200;59
SLFFIR;2015120201;59
SLFFIR;2015120202;59
SLFFIR;2015120203;58
SLFFIR;2015120204;59
SLFFIR;2015120205;58
SLFFIR;2015120206;58
SLFFIR;2015120207;58
SLFFIR;2015120208;58
SLFFIR;2015120209;58
SLFFIR;2015120210;56
SLFFIR;2015120211;56
SLFFIR;2015120212;56
SLFFIR;2015120213;55
SLFFIR;2015120214;55
SLFFIR;2015120215;56
SLFFIR;2015120216;57
SLFFIR;2015120217;57
SLFFIR;2015120218;56
SLFFIR;2015120219;57
SLFFIR;2015120220;57
SLFFIR;2015120221;57
SLFFIR;2015120222;56
SLFFIR;2015120223;56
SLFFIR;2015120300;56
SLFFIR;2015120301;56
SLFFIR;2015120302;56
SLFFIR;2015120303;56
SLFFIR;2015120304;55
SLFFIR;2015120305;56
SLFFIR;2015120306;56
SLFFIR;2015120307;56
SLFFIR;2015120308;55
SLFFIR;2015120309;54
SLFFIR;2015120310;54
SLFFIR;2015120311;53
SLFFIR;2015120312;53
SLFFIR;2015120313;53
SLFFIR;2015120314;54
SLFFIR;2015120315;54
SLFFIR;2015120316;54
SLFFIR;2015120317;54
SLFFIR;2015120318;55
SLFFIR;2015120319;54
SLFFIR;2015120320;53
SLFFIR;2015120321;54
SLFFIR;2015120322;54
SLFFIR;2015120323;53
SLFFIR;2015120400;53
SLFFIR;2015120401;52
SLFFIR;2015120402;53
SLFFIR;2015120403;53
SLFFIR;2015120404;53
SLFFIR;2015120405;53
SLFFIR;2015120406;53
SLFFIR;2015120407;53
SLFFIR;2015120408;53
SLFFIR;2015120409;53
SLFFIR;2015120410;52
SLFFIR;2015120411;52
SLFFIR;2015120412;52
SLFFIR;2015120413;52
SLFFIR;2015120414;52
SLFFIR;2015120415;52
SLFFIR;2015120416;52
SLFFIR;2015120417;52
SLFFIR;2015120418;52
SLFFIR;2015120419;52
SLFFIR;2015120420;52
SLFFIR;2015120421;51
SLFFIR;2015120422;52
SLFFIR;2015120423;52
SLFFIR;2015120500;52
SLFFIR;2015120501;52
SLFFIR;2015120502;51
SLFFIR;2015120503;51
SLFFIR;2015120504;50
SLFFIR;2015120505;51
SLFFIR;2015120506;51
SLFFIR;2015120507;51
SLFFIR;2015120508;51
SLFFIR;2015120509;51
SLFFIR;2015120510;49
SLFFIR;2015120511;49
SLFFIR;2015120512;48
SLFFIR;2015120513;48
SLFFIR;2015120514;48
SLFFIR;2015120515;50
SLFFIR;2015120516;51
SLFFIR;2015120517;51
SLFFIR;2015120518;51
SLFFIR;2015120519;51
SLFFIR;2015120520;51
SLFFIR;2015120521;50
SLFFIR;2015120522;51
SLFFIR;2015120523;50
SLFFIR;2015120600;50
SLFFIR;2015120601;50
SLFFIR;2015120602;50
SLFFIR;2015120603;50
SLFFIR;2015120604;50
SLFFIR;2015120605;50
SLFFIR;2015120606;50
SLFFIR;2015120607;50
SLFFIR;2015120608;50
SLFFIR;2015120609;50
SLFFIR;2015120610;48
SLFFIR;2015120611;46
SLFFIR;2015120612;47
SLFFIR;2015120613;48
SLFFIR;2015120614;48
SLFFIR;2015120615;48
SLFFIR;2015120616;50
SLFFIR;2015120617;50
SLFFIR;2015120618;50
SLFFIR;2015120619;50
SLFFIR;2015120620;50
SLFFIR;2015120621;49
SLFFIR;2015120622;49
SLFFIR;2015120623;49
SLFFIR;2015120700;49
SLFFIR;2015120701;49
SLFFIR;2015120702;49
SLFFIR;2015120703;49
SLFFIR;2015120704;49
SLFFIR;2015120705;49
SLFFIR;2015120706;49
SLFFIR;2015120707;49
SLFFIR;2015120708;48
SLFFIR;2015120709;47
SLFFIR;2015120710;46
SLFFIR;2015120711;46
SLFFIR;2015120712;45
SLFFIR;2015120713;45
SLFFIR;2015120714;46
SLFFIR;2015120715;47
SLFFIR;2015120716;48
SLFFIR;2015120717;48
SLFFIR;2015120718;48
SLFFIR;2015120719;48
SLFFIR;2015120720;48
SLFFIR;2015120721;48
SLFFIR;2015120722;48
SLFFIR;2015120723;48
SLFFIR;2015120800;48
SLFFIR;2015120801;48
SLFFIR;2015120802;48
SLFFIR;2015120803;48
SLFFIR;2015120804;47
SLFFIR;2015120805;48
SLFFIR;2015120806;47
SLFFIR;2015120807;48
SLFFIR;2015120808;47
SLFFIR;2015120809;46
SLFFIR;2015120810;45
SLFFIR;2015120811;43
SLFFIR;2015120812;42
SLFFIR;2015120813;44
SLFFIR;2015120814;41
SLFFIR;2015120815;47
SLFFIR;2015120816;47
SLFFIR;2015120817;34
SLFFIR;2015120818;15
SLFFIR;2015120819;-
SLFFIR;2015120820;-
SLFFIR;2015120821;35
SLFFIR;2015120822;19
SLFFIR;2015120823;47
SLFFIR;2015120900;47
SLFFIR;2015120901;47
SLFFIR;2015120902;47
SLFFIR;2015120903;47
SLFFIR;2015120904;29
SLFFIR;2015120905;-
SLFFIR;2015120906;10
SLFFIR;2015120907;44
SLFFIR;2015120908;51
SLFFIR;2015120909;51
SLFFIR;2015120910;53
SLFFIR;2015120911;53
SLFFIR;2015120912;53
SLFFIR;2015120913;53
SLFFIR;2015120914;53
SLFFIR;2015120915;54
SLFFIR;2015120916;55
SLFFIR;2015120917;56
SLFFIR;2015120918;57
SLFFIR;2015120919;57
SLFFIR;2015120920;58
SLFFIR;2015120921;57
SLFFIR;2015120922;55
SLFFIR;2015120923;55
SLFFIR;2015121000;56
SLFFIR;2015121001;55
SLFFIR;2015121002;55
SLFFIR;2015121003;55
SLFFIR;2015121004;55
SLFFIR;2015121005;55
SLFFIR;2015121006;54
SLFFIR;2015121007;54
SLFFIR;2015121008;53
SLFFIR;2015121009;53
SLFFIR;2015121010;52
SLFFIR;2015121011;52
SLFFIR;2015121012;51
SLFFIR;2015121013;51
SLFFIR;2015121014;52
SLFFIR;2015121015;53
SLFFIR;2015121016;54
SLFFIR;2015121017;53
SLFFIR;2015121018;53
SLFFIR;2015121019;53
SLFFIR;2015121020;53
SLFFIR;2015121021;53
SLFFIR;2015121022;53
SLFFIR;2015121023;53
SLFFIR;2015121100;53
SLFFIR;2015121101;53
SLFFIR;2015121102;53
SLFFIR;2015121103;53
SLFFIR;2015121104;52
SLFFIR;2015121105;52
SLFFIR;2015121106;52
SLFFIR;2015121107;52
SLFFIR;2015121108;52
SLFFIR;2015121109;52
SLFFIR;2015121110;51
SLFFIR;2015121111;51
SLFFIR;2015121112;50
SLFFIR;2015121113;49
SLFFIR;2015121114;50
SLFFIR;2015121115;51
SLFFIR;2015121116;52
SLFFIR;2015121117;51
SLFFIR;2015121118;51
SLFFIR;2015121119;51
SLFFIR;2015121120;51
SLFFIR;2015121121;51
SLFFIR;2015121122;50
SLFFIR;2015121123;50
SLFFIR;2015121200;51
SLFFIR;2015121201;51
SLFFIR;2015121202;50
SLFFIR;2015121203;51
SLFFIR;2015121204;51
SLFFIR;2015121205;50
SLFFIR;2015121206;50
SLFFIR;2015121207;51
SLFFIR;2015121208;50
SLFFIR;2015121209;50
SLFFIR;2015121210;48
SLFFIR;2015121211;48
SLFFIR;2015121212;48
SLFFIR;2015121213;48
SLFFIR;2015121214;48
SLFFIR;2015121215;49
SLFFIR;2015121216;50
SLFFIR;2015121217;50
SLFFIR;2015121218;50
SLFFIR;2015121219;50
SLFFIR;2015121220;50
SLFFIR;2015121221;50
SLFFIR;2015121222;50
SLFFIR;2015121223;49
SLFFIR;2015121300;50
