 

stn;time;rka150d0
BEKSE;20161110;1.8
BEKSE;20161111;15.3
BEKSE;20161112;0.6
BEKSE;20161113;4.5
BEKSE;20161114;0.0
BEKSE;20161115;0.0
BEKSE;20161116;1.3
BEKSE;20161117;0.0
BEKSE;20161118;1.4
BEKSE;20161119;11.0
BEKSE;20161120;0.8
BEKSE;20161121;0.1
BEKSE;20161122;0.0
BEKSE;20161123;0.0
BEKSE;20161124;0.0
BEKSE;20161125;1.4
BEKSE;20161126;0.1
BEKSE;20161127;0.1
BEKSE;20161128;0.0
BEKSE;20161129;0.0
BEKSE;20161130;0.0
BEKSE;20161201;0.0
BEKSE;20161202;0.0
BEKSE;20161203;0.0
BEKSE;20161204;0.0
BEKSE;20161205;0.0
BEKSE;20161206;0.0
BEKSE;20161207;0.0
BEKSE;20161208;0.0
BEKSE;20161209;0.0
BEKSE;20161210;0.0
BEKSE;20161211;0.0
BEKSE;20161212;0.0
BEKSE;20161213;0.0
BEKSE;20161214;0.0
BEKSE;20161215;0.0
BEKSE;20161216;0.0
BEKSE;20161217;0.0
BEKSE;20161218;0.0
BEKSE;20161219;0.1
BEKSE;20161220;0.0
BEKSE;20161221;0.0
BEKSE;20161222;0.0
BEKSE;20161223;0.0
BEKSE;20161224;0.0
BEKSE;20161225;0.6
BEKSE;20161226;0.0
BEKSE;20161227;0.0
BEKSE;20161228;0.0
BEKSE;20161229;0.0
BEKSE;20161230;0.0
BEKSE;20161231;0.0
BEKSE;20170101;0.0
BEKSE;20170102;0.8
BEKSE;20170103;0.3
BEKSE;20170104;4.6
BEKSE;20170105;6.0
BEKSE;20170106;0.0
BEKSE;20170107;1.0
BEKSE;20170108;2.6
BEKSE;20170109;0.0
BEKSE;20170110;4.6
BEKSE;20170111;0.1
BEKSE;20170112;0.4
BEKSE;20170113;6.9
BEKSE;20170114;7.1
BEKSE;20170115;0.1
BEKSE;20170116;0.1
BEKSE;20170117;0.0
BEKSE;20170118;0.3
BEKSE;20170119;0.1
BEKSE;20170120;0.0
BEKSE;20170121;0.0
BEKSE;20170122;0.0
BEKSE;20170123;0.0
BEKSE;20170124;0.0
BEKSE;20170125;0.0
BEKSE;20170126;0.7
BEKSE;20170127;0.0
BEKSE;20170128;0.0
BEKSE;20170129;0.0
BEKSE;20170130;4.5
BEKSE;20170131;8.0
BEKSE;20170201;3.0
BEKSE;20170202;0.0
BEKSE;20170203;2.0
BEKSE;20170204;0.0
BEKSE;20170205;14.7
BEKSE;20170206;8.6
BEKSE;20170207;4.1
BEKSE;20170208;5.8
BEKSE;20170209;0.0
BEKSE;20170210;0.3
BEKSE;20170211;0.0
BEKSE;20170212;0.0
BEKSE;20170213;0.0
BEKSE;20170214;0.0
BEKSE;20170215;0.0
BEKSE;20170216;0.0
BEKSE;20170217;5.1
BEKSE;20170218;0.0
BEKSE;20170219;0.0
BEKSE;20170220;0.0
BEKSE;20170221;1.4
BEKSE;20170222;0.0
BEKSE;20170223;0.0
BEKSE;20170224;7.0
BEKSE;20170225;0.0
BEKSE;20170226;0.0
BEKSE;20170227;0.0
BEKSE;20170228;8.1
BEKSE;20170301;1.6
BEKSE;20170302;1.5
BEKSE;20170303;0.0
BEKSE;20170304;5.3
BEKSE;20170305;0.6
BEKSE;20170306;8.5
BEKSE;20170307;5.2
BEKSE;20170308;2.8
BEKSE;20170309;27.9
BEKSE;20170310;2.5
BEKSE;20170311;0.0
BEKSE;20170312;0.0
BEKSE;20170313;0.0
BEKSE;20170314;0.0
BEKSE;20170315;0.0
BEKSE;20170316;0.0
BEKSE;20170317;0.0
BEKSE;20170318;11.3
BEKSE;20170319;0.2
BEKSE;20170320;0.0
BEKSE;20170321;0.1
BEKSE;20170322;13.3
BEKSE;20170323;1.9
BEKSE;20170324;0.0
BEKSE;20170325;0.0
BEKSE;20170326;1.2
BEKSE;20170327;0.0
BEKSE;20170328;0.0
BEKSE;20170329;0.0
BEKSE;20170330;0.0
BEKSE;20170331;0.0
BEKSE;20170401;1.5
BEKSE;20170402;3.2
BEKSE;20170403;3.4
BEKSE;20170404;6.3
BEKSE;20170405;4.6
BEKSE;20170406;0.0
BEKSE;20170407;0.0
BEKSE;20170408;0.0
BEKSE;20170409;0.2
BEKSE;20170410;0.0
BEKSE;20170411;0.0
BEKSE;20170412;0.0
BEKSE;20170413;0.0
BEKSE;20170414;0.0
BEKSE;20170415;11.0
BEKSE;20170416;8.9
BEKSE;20170417;3.5
BEKSE;20170418;9.2
BEKSE;20170419;2.3
BEKSE;20170420;0.0
BEKSE;20170421;0.0
BEKSE;20170422;0.0
BEKSE;20170423;0.0
BEKSE;20170424;0.0
BEKSE;20170425;3.8
BEKSE;20170426;8.9
BEKSE;20170427;14.8
BEKSE;20170428;8.6
BEKSE;20170429;0.0
BEKSE;20170430;0.0
BEKSE;20170501;13.8
BEKSE;20170502;0.1
BEKSE;20170503;3.9
BEKSE;20170504;10.9
BEKSE;20170505;0.0
BEKSE;20170506;16.5
BEKSE;20170507;3.6
BEKSE;20170508;8.4
BEKSE;20170509;3.0
BEKSE;20170510;0.0
BEKSE;20170511;0.0
BEKSE;20170512;11.1
BEKSE;20170513;9.8
BEKSE;20170514;5.2
BEKSE;20170515;0.0
BEKSE;20170516;0.0
BEKSE;20170517;0.0
BEKSE;20170518;0.0
BEKSE;20170519;33.5
BEKSE;20170520;0.1
BEKSE;20170521;0.0
BEKSE;20170522;0.0
BEKSE;20170523;0.0
BEKSE;20170524;0.0
BEKSE;20170525;0.0
BEKSE;20170526;0.0
BEKSE;20170527;0.0
BEKSE;20170528;2.8
BEKSE;20170529;3.5
BEKSE;20170530;2.4
BEKSE;20170531;0.0
BEKSE;20170601;0.0
BEKSE;20170602;0.9
BEKSE;20170603;2.0
BEKSE;20170604;16.5
BEKSE;20170605;3.9
BEKSE;20170606;6.9
BEKSE;20170607;0.0
BEKSE;20170608;0.0
BEKSE;20170609;0.4
BEKSE;20170610;0.0
BEKSE;20170611;0.0
BEKSE;20170612;0.0
BEKSE;20170613;0.0
BEKSE;20170614;11.7
BEKSE;20170615;0.9
BEKSE;20170616;0.1
BEKSE;20170617;0.0
BEKSE;20170618;0.0
BEKSE;20170619;0.0
BEKSE;20170620;0.0
BEKSE;20170621;5.2
BEKSE;20170622;0.0
BEKSE;20170623;0.0
BEKSE;20170624;0.0
BEKSE;20170625;24.1
BEKSE;20170626;30.3
BEKSE;20170627;0.9
BEKSE;20170628;19.0
BEKSE;20170629;10.1
BEKSE;20170630;9.8
BEKSE;20170701;6.7
BEKSE;20170702;6.8
BEKSE;20170703;0.0
BEKSE;20170704;0.0
BEKSE;20170705;6.0
BEKSE;20170706;0.0
BEKSE;20170707;0.0
BEKSE;20170708;16.3
BEKSE;20170709;6.0
BEKSE;20170710;20.2
BEKSE;20170711;0.0
BEKSE;20170712;0.0
BEKSE;20170713;0.0
BEKSE;20170714;0.5
BEKSE;20170715;0.0
BEKSE;20170716;0.0
BEKSE;20170717;0.0
BEKSE;20170718;6.1
BEKSE;20170719;12.8
BEKSE;20170720;2.4
BEKSE;20170721;3.4
BEKSE;20170722;1.2
BEKSE;20170723;0.5
BEKSE;20170724;20.3
BEKSE;20170725;18.6
BEKSE;20170726;7.9
BEKSE;20170727;0.0
BEKSE;20170728;0.0
BEKSE;20170729;0.0
BEKSE;20170730;7.2
BEKSE;20170731;10.4
BEKSE;20170801;13.0
BEKSE;20170802;0.0
BEKSE;20170803;0.0
BEKSE;20170804;0.0
BEKSE;20170805;1.1
BEKSE;20170806;11.0
BEKSE;20170807;0.0
BEKSE;20170808;24.3
BEKSE;20170809;12.7
BEKSE;20170810;46.7
BEKSE;20170811;24.6
BEKSE;20170812;1.0
BEKSE;20170813;0.0
BEKSE;20170814;0.2
BEKSE;20170815;4.4
BEKSE;20170816;4.2
BEKSE;20170817;0.0
BEKSE;20170818;21.2
BEKSE;20170819;7.7
BEKSE;20170820;0.0
BEKSE;20170821;0.0
BEKSE;20170822;0.0
BEKSE;20170823;0.0
BEKSE;20170824;4.3
BEKSE;20170825;0.0
BEKSE;20170826;3.8
BEKSE;20170827;0.1
BEKSE;20170828;0.0
BEKSE;20170829;0.0
BEKSE;20170830;2.1
BEKSE;20170831;27.2
BEKSE;20170901;25.2
BEKSE;20170902;13.9
BEKSE;20170903;0.0
BEKSE;20170904;0.6
BEKSE;20170905;0.0
BEKSE;20170906;0.0
BEKSE;20170907;0.0
BEKSE;20170908;0.0
BEKSE;20170909;17.0
BEKSE;20170910;0.4
BEKSE;20170911;0.1
BEKSE;20170912;0.6
BEKSE;20170913;0.6
BEKSE;20170914;9.5
BEKSE;20170915;0.0
BEKSE;20170916;0.8
BEKSE;20170917;4.5
BEKSE;20170918;9.9
BEKSE;20170919;6.0
BEKSE;20170920;0.3
BEKSE;20170921;0.0
BEKSE;20170922;0.0
BEKSE;20170923;1.2
BEKSE;20170924;4.6
BEKSE;20170925;0.0
BEKSE;20170926;3.2
BEKSE;20170927;0.2
BEKSE;20170928;0.0
BEKSE;20170929;0.0
BEKSE;20170930;14.4
BEKSE;20171001;2.5
BEKSE;20171002;5.3
BEKSE;20171003;20.9
BEKSE;20171004;0.0
BEKSE;20171005;0.4
BEKSE;20171006;13.0
BEKSE;20171007;0.0
BEKSE;20171008;4.3
BEKSE;20171009;0.0
BEKSE;20171010;0.0
BEKSE;20171011;0.0
BEKSE;20171012;0.0
BEKSE;20171013;0.0
BEKSE;20171014;0.0
BEKSE;20171015;0.0
BEKSE;20171016;0.0
BEKSE;20171017;0.0
BEKSE;20171018;0.0
BEKSE;20171019;0.0
BEKSE;20171020;0.0
BEKSE;20171021;3.2
BEKSE;20171022;10.1
BEKSE;20171023;6.0
BEKSE;20171024;0.0
BEKSE;20171025;0.0
BEKSE;20171026;0.0
BEKSE;20171027;7.1
BEKSE;20171028;0.0
BEKSE;20171029;10.4
BEKSE;20171030;0.0
BEKSE;20171031;0.0
BEKSE;20171101;0.0
BEKSE;20171102;0.0
BEKSE;20171103;0.0
BEKSE;20171104;0.0
BEKSE;20171105;26.3
BEKSE;20171106;1.5
BEKSE;20171107;0.3
BEKSE;20171108;1.8
BEKSE;20171109;0.5
BEKSE;20171110;0.6
BEKSE;20171111;8.3
BEKSE;20171112;22.1
BEKSE;20171113;4.2
BEKSE;20171114;0.0
BEKSE;20171115;0.0
BEKSE;20171116;0.0
BEKSE;20171117;0.1
BEKSE;20171118;0.0
BEKSE;20171119;8.1
BEKSE;20171120;0.0
BEKSE;20171121;0.0
BEKSE;20171122;0.0
BEKSE;20171123;0.0
BEKSE;20171124;0.0
BEKSE;20171125;11.4
BEKSE;20171126;2.3
BEKSE;20171127;0.0
BEKSE;20171128;0.1
BEKSE;20171129;13.9
BEKSE;20171130;0.6
BEKSE;20171201;0.3
BEKSE;20171202;0.0
BEKSE;20171203;0.2
BEKSE;20171204;1.0
BEKSE;20171205;0.0
BEKSE;20171206;0.0
BEKSE;20171207;0.0
BEKSE;20171208;9.2
BEKSE;20171209;6.2
BEKSE;20171210;1.7
BEKSE;20171211;7.8
BEKSE;20171212;4.2
BEKSE;20171213;0.2
BEKSE;20171214;0.8
BEKSE;20171215;3.7
BEKSE;20171216;7.1
BEKSE;20171217;2.9
BEKSE;20171218;7.2
BEKSE;20171219;0.1
BEKSE;20171220;0.0
BEKSE;20171221;1.8
BEKSE;20171222;0.9
BEKSE;20171223;0.0
BEKSE;20171224;0.0
BEKSE;20171225;0.0
BEKSE;20171226;1.3
BEKSE;20171227;4.8
BEKSE;20171228;5.4
BEKSE;20171229;2.1
BEKSE;20171230;9.8
BEKSE;20171231;0.0
BEKSE;20180101;5.1
BEKSE;20180102;3.0
BEKSE;20180103;9.0
BEKSE;20180104;20.3
BEKSE;20180105;0.0
BEKSE;20180106;0.0
BEKSE;20180107;0.0
BEKSE;20180108;0.0
BEKSE;20180109;26.3
BEKSE;20180110;0.0
BEKSE;20180111;0.1
BEKSE;20180112;0.0
BEKSE;20180113;0.0
BEKSE;20180114;0.0
BEKSE;20180115;0.0
BEKSE;20180116;4.2
BEKSE;20180117;10.3
BEKSE;20180118;2.1
BEKSE;20180119;6.1
BEKSE;20180120;4.3
BEKSE;20180121;18.8
BEKSE;20180122;27.4
BEKSE;20180123;0.3
BEKSE;20180124;0.0
BEKSE;20180125;0.0
BEKSE;20180126;0.0
BEKSE;20180127;0.0
BEKSE;20180128;0.0
BEKSE;20180129;0.0
BEKSE;20180130;0.0
BEKSE;20180131;0.0
BEKSE;20180201;10.0
BEKSE;20180202;0.0
BEKSE;20180203;0.0
BEKSE;20180204;0.0
BEKSE;20180205;0.0
BEKSE;20180206;0.0
BEKSE;20180207;0.3
BEKSE;20180208;0.0
BEKSE;20180209;0.0
BEKSE;20180210;0.1
BEKSE;20180211;5.1
BEKSE;20180212;6.7
BEKSE;20180213;0.0
BEKSE;20180214;0.0
BEKSE;20180215;10.2
BEKSE;20180216;1.2
BEKSE;20180217;4.1
BEKSE;20180218;1.0
BEKSE;20180219;0.0
BEKSE;20180220;1.0
BEKSE;20180221;0.1
BEKSE;20180222;0.4
BEKSE;20180223;0.1
BEKSE;20180224;0.5
BEKSE;20180225;0.0
BEKSE;20180226;0.6
BEKSE;20180227;0.0
BEKSE;20180228;0.0
BEKSE;20180301;2.4
BEKSE;20180302;5.7
BEKSE;20180303;0.4
BEKSE;20180304;0.0
BEKSE;20180305;0.0
BEKSE;20180306;5.0
BEKSE;20180307;8.8
BEKSE;20180308;0.0
BEKSE;20180309;0.0
BEKSE;20180310;0.0
BEKSE;20180311;1.3
BEKSE;20180312;2.5
BEKSE;20180313;2.7
BEKSE;20180314;0.0
BEKSE;20180315;0.7
BEKSE;20180316;0.0
BEKSE;20180317;13.6
BEKSE;20180318;5.0
BEKSE;20180319;6.3
BEKSE;20180320;0.5
BEKSE;20180321;0.4
BEKSE;20180322;1.9
BEKSE;20180323;0.1
BEKSE;20180324;0.0
BEKSE;20180325;0.0
BEKSE;20180326;1.8
BEKSE;20180327;4.1
BEKSE;20180328;4.0
BEKSE;20180329;5.1
BEKSE;20180330;16.1
BEKSE;20180331;44.3
BEKSE;20180401;2.0
BEKSE;20180402;0.0
BEKSE;20180403;0.0
BEKSE;20180404;3.0
BEKSE;20180405;0.0
BEKSE;20180406;0.0
BEKSE;20180407;0.0
BEKSE;20180408;0.0
BEKSE;20180409;0.1
BEKSE;20180410;0.4
BEKSE;20180411;0.3
BEKSE;20180412;5.9
BEKSE;20180413;0.0
BEKSE;20180414;0.0
BEKSE;20180415;0.0
BEKSE;20180416;3.0
BEKSE;20180417;0.0
BEKSE;20180418;0.0
BEKSE;20180419;0.0
BEKSE;20180420;0.0
BEKSE;20180421;0.0
BEKSE;20180422;0.0
BEKSE;20180423;6.6
BEKSE;20180424;0.0
BEKSE;20180425;0.0
BEKSE;20180426;0.0
BEKSE;20180427;0.0
BEKSE;20180428;0.0
BEKSE;20180429;7.6
BEKSE;20180430;9.8
BEKSE;20180501;15.6
BEKSE;20180502;13.1
BEKSE;20180503;13.0
BEKSE;20180504;0.0
BEKSE;20180505;0.0
BEKSE;20180506;0.0
BEKSE;20180507;3.8
BEKSE;20180508;5.4
BEKSE;20180509;0.1
BEKSE;20180510;3.5
BEKSE;20180511;7.8
BEKSE;20180512;0.0
BEKSE;20180513;9.7
BEKSE;20180514;22.9
BEKSE;20180515;14.6
BEKSE;20180516;7.5
BEKSE;20180517;1.8
BEKSE;20180518;6.0
BEKSE;20180519;5.3
BEKSE;20180520;0.0
BEKSE;20180521;0.0
BEKSE;20180522;9.0
BEKSE;20180523;0.0
BEKSE;20180524;0.0
BEKSE;20180525;0.6
BEKSE;20180526;2.7
BEKSE;20180527;0.0
BEKSE;20180528;0.0
BEKSE;20180529;3.5
BEKSE;20180530;2.4
BEKSE;20180531;0.1
BEKSE;20180601;0.1
BEKSE;20180602;0.1
BEKSE;20180603;0.0
BEKSE;20180604;0.3
BEKSE;20180605;0.0
BEKSE;20180606;0.0
BEKSE;20180607;0.2
BEKSE;20180608;11.2
BEKSE;20180609;6.3
BEKSE;20180610;0.0
BEKSE;20180611;19.3
BEKSE;20180612;32.5
BEKSE;20180613;33.9
BEKSE;20180614;0.0
BEKSE;20180615;0.0
BEKSE;20180616;0.0
BEKSE;20180617;20.1
BEKSE;20180618;0.3
BEKSE;20180619;0.0
BEKSE;20180620;1.4
BEKSE;20180621;2.4
BEKSE;20180622;6.2
BEKSE;20180623;0.0
BEKSE;20180624;0.0
BEKSE;20180625;0.0
BEKSE;20180626;0.0
BEKSE;20180627;0.0
BEKSE;20180628;0.0
BEKSE;20180629;0.0
BEKSE;20180630;0.0
BEKSE;20180701;0.0
BEKSE;20180702;8.8
BEKSE;20180703;0.1
BEKSE;20180704;0.3
BEKSE;20180705;10.2
BEKSE;20180706;12.9
BEKSE;20180707;0.1
BEKSE;20180708;0.0
BEKSE;20180709;0.0
BEKSE;20180710;0.0
BEKSE;20180711;0.0
BEKSE;20180712;0.0
BEKSE;20180713;0.0
BEKSE;20180714;13.7
BEKSE;20180715;20.6
BEKSE;20180716;1.0
BEKSE;20180717;0.5
BEKSE;20180718;0.0
BEKSE;20180719;0.3
BEKSE;20180720;17.1
BEKSE;20180721;11.7
BEKSE;20180722;3.7
BEKSE;20180723;0.1
BEKSE;20180724;19.2
BEKSE;20180725;0.1
BEKSE;20180726;0.0
BEKSE;20180727;0.0
BEKSE;20180728;5.3
BEKSE;20180729;0.0
BEKSE;20180730;0.0
BEKSE;20180731;0.0
BEKSE;20180801;3.3
BEKSE;20180802;0.0
BEKSE;20180803;7.7
BEKSE;20180804;0.0
BEKSE;20180805;8.6
BEKSE;20180806;7.4
BEKSE;20180807;2.6
BEKSE;20180808;0.8
BEKSE;20180809;6.0
BEKSE;20180810;3.2
BEKSE;20180811;0.0
BEKSE;20180812;0.0
BEKSE;20180813;7.2
BEKSE;20180814;12.2
BEKSE;20180815;0.0
BEKSE;20180816;-
BEKSE;20180817;8.3
BEKSE;20180818;4.2
