 

stn;time;tre200d0
JUN;19351226;-10.3
JUN;19351227;-9.4
JUN;19351228;-9.0
JUN;19351229;-10.1
JUN;19351230;-11.8
JUN;19351231;-8.2
JUN;19360101;-13.3
JUN;19360102;-13.3
JUN;19360103;-8.6
JUN;19360104;-12.6
JUN;19360105;-11.4
JUN;19360106;-10.8
JUN;19360107;-15.1
JUN;19360108;-14.0
JUN;19360109;-8.5
JUN;19360110;-5.2
JUN;19360111;-9.0
JUN;19360112;-7.6
JUN;19360113;-9.0
JUN;19360114;-11.3
JUN;19360115;-11.7
JUN;19360116;-11.6
JUN;19360117;-14.5
JUN;19360118;-18.0
JUN;19360119;-12.2
JUN;19360120;-9.5
JUN;19360121;-12.1
JUN;19360122;-14.1
JUN;19360123;-21.3
JUN;19360124;-9.0
JUN;19360125;-9.1
JUN;19360126;-11.7
JUN;19360127;-10.9
JUN;19360128;-13.1
JUN;19360129;-11.9
JUN;19360130;-12.8
JUN;19360131;-8.2
JUN;19360201;-10.1
JUN;19360202;-14.3
JUN;19360203;-18.8
JUN;19360204;-22.7
JUN;19360205;-20.5
JUN;19360206;-23.1
JUN;19360207;-16.7
JUN;19360208;-16.9
JUN;19360209;-11.7
JUN;19360210;-16.6
JUN;19360211;-12.1
JUN;19360212;-13.9
JUN;19360213;-10.2
JUN;19360214;-5.7
JUN;19360215;-6.9
JUN;19360216;-7.3
JUN;19360217;-9.7
JUN;19360218;-7.2
JUN;19360219;-9.5
JUN;19360220;-12.9
JUN;19360221;-9.6
JUN;19360222;-8.9
JUN;19360223;-13.4
JUN;19360224;-19.1
JUN;19360225;-16.5
JUN;19360226;-17.0
JUN;19360227;-18.0
JUN;19360228;-16.3
JUN;19360229;-19.6
JUN;19360301;-18.8
JUN;19360302;-16.1
JUN;19360303;-14.6
JUN;19360304;-11.9
JUN;19360305;-11.3
JUN;19360306;-16.8
JUN;19360307;-17.3
JUN;19360308;-12.7
JUN;19360309;-9.3
JUN;19360310;-8.2
JUN;19360311;-11.5
JUN;19360312;-10.6
JUN;19360313;-10.9
JUN;19360314;-11.1
JUN;19360315;-12.8
JUN;19360316;-17.6
JUN;19360317;-13.5
JUN;19360318;-12.9
JUN;19360319;-10.7
JUN;19360320;-11.7
JUN;19360321;-9.1
JUN;19360322;-12.1
JUN;19360323;-10.6
JUN;19360324;-10.0
JUN;19360325;-9.2
JUN;19360326;-8.4
JUN;19360327;-10.2
JUN;19360328;-8.2
JUN;19360329;-8.2
JUN;19360330;-7.4
JUN;19360331;-8.8
JUN;19360401;-6.9
JUN;19360402;-7.6
JUN;19360403;-4.5
JUN;19360404;-7.0
JUN;19360405;-8.0
JUN;19360406;-8.3
JUN;19360407;-8.4
JUN;19360408;-10.9
JUN;19360409;-6.9
JUN;19360410;-9.0
JUN;19360411;-11.4
JUN;19360412;-19.6
JUN;19360413;-13.3
JUN;19360414;-9.2
JUN;19360415;-10.6
JUN;19360416;-11.1
JUN;19360417;-14.5
JUN;19360418;-19.0
JUN;19360419;-15.7
JUN;19360420;-13.1
JUN;19360421;-10.9
JUN;19360422;-11.1
JUN;19360423;-18.2
JUN;19360424;-12.4
JUN;19360425;-9.4
JUN;19360426;-5.0
JUN;19360427;-9.7
JUN;19360428;-8.9
JUN;19360429;-5.8
JUN;19360430;-5.7
JUN;19360501;-7.4
JUN;19360502;-6.5
JUN;19360503;-6.5
JUN;19360504;-4.2
JUN;19360505;-5.3
JUN;19360506;-4.2
JUN;19360507;-3.5
JUN;19360508;-4.3
JUN;19360509;-4.1
JUN;19360510;-3.0
JUN;19360511;-2.3
JUN;19360512;-3.1
JUN;19360513;-7.9
JUN;19360514;-5.2
JUN;19360515;-5.6
JUN;19360516;-4.4
JUN;19360517;-4.0
JUN;19360518;-2.7
JUN;19360519;-2.9
JUN;19360520;-2.5
JUN;19360521;-6.1
JUN;19360522;-8.9
JUN;19360523;-5.4
JUN;19360524;-5.0
JUN;19360525;-4.0
JUN;19360526;-2.9
JUN;19360527;-2.2
JUN;19360528;-2.7
JUN;19360529;-2.0
JUN;19360530;-3.1
JUN;19360531;-3.2
JUN;19360601;-9.9
JUN;19360602;-8.2
JUN;19360603;-7.2
JUN;19360604;-8.6
JUN;19360605;-10.7
JUN;19360606;-8.6
JUN;19360607;-6.7
JUN;19360608;-5.9
JUN;19360609;-6.4
JUN;19360610;-6.6
JUN;19360611;-4.7
JUN;19360612;-3.9
JUN;19360613;-1.1
JUN;19360614;1.2
JUN;19360615;0.2
JUN;19360616;0.7
JUN;19360617;1.0
JUN;19360618;0.9
JUN;19360619;1.9
JUN;19360620;0.9
JUN;19360621;1.8
JUN;19360622;2.6
JUN;19360623;1.5
JUN;19360624;0.4
JUN;19360625;-1.0
JUN;19360626;-1.7
JUN;19360627;-2.2
JUN;19360628;-0.4
JUN;19360629;-0.2
JUN;19360630;-1.1
JUN;19360701;-2.2
JUN;19360702;-1.5
JUN;19360703;-2.2
JUN;19360704;-2.9
JUN;19360705;2.4
JUN;19360706;4.3
JUN;19360707;1.6
JUN;19360708;0.3
JUN;19360709;-0.2
JUN;19360710;-1.9
JUN;19360711;-3.5
JUN;19360712;-4.6
JUN;19360713;-1.8
JUN;19360714;-1.5
JUN;19360715;1.2
JUN;19360716;-1.1
JUN;19360717;3.0
JUN;19360718;3.5
JUN;19360719;1.0
JUN;19360720;-0.2
JUN;19360721;-2.0
JUN;19360722;-2.3
JUN;19360723;-3.7
JUN;19360724;1.6
JUN;19360725;1.3
JUN;19360726;2.3
JUN;19360727;1.6
JUN;19360728;0.9
JUN;19360729;-1.6
JUN;19360730;-5.2
JUN;19360731;-6.2
JUN;19360801;-3.3
JUN;19360802;-4.4
JUN;19360803;1.5
JUN;19360804;-0.8
JUN;19360805;-4.7
JUN;19360806;-0.4
JUN;19360807;-2.5
JUN;19360808;-2.0
JUN;19360809;1.6
JUN;19360810;0.9
JUN;19360811;-0.4
JUN;19360812;-5.1
JUN;19360813;-0.2
JUN;19360814;2.5
JUN;19360815;-0.3
JUN;19360816;0.2
JUN;19360817;1.0
JUN;19360818;1.0
JUN;19360819;1.0
JUN;19360820;0.5
JUN;19360821;1.5
JUN;19360822;1.3
JUN;19360823;1.6
JUN;19360824;2.7
JUN;19360825;2.0
JUN;19360826;2.5
JUN;19360827;1.4
JUN;19360828;1.1
JUN;19360829;-0.4
JUN;19360830;0.2
JUN;19360831;-0.6
JUN;19360901;2.2
JUN;19360902;3.5
JUN;19360903;3.5
JUN;19360904;0.9
JUN;19360905;-1.0
JUN;19360906;-6.0
JUN;19360907;-1.4
JUN;19360908;-5.3
JUN;19360909;-6.8
JUN;19360910;-3.8
JUN;19360911;-3.0
JUN;19360912;-2.6
JUN;19360913;-1.3
JUN;19360914;-2.3
JUN;19360915;-3.9
JUN;19360916;-5.3
JUN;19360917;-4.4
JUN;19360918;-3.2
JUN;19360919;0.8
JUN;19360920;-0.3
JUN;19360921;0.3
JUN;19360922;-0.5
JUN;19360923;-1.0
JUN;19360924;-1.2
JUN;19360925;-1.6
JUN;19360926;-4.7
JUN;19360927;-7.1
JUN;19360928;-10.5
JUN;19360929;-14.7
JUN;19360930;-11.7
JUN;19361001;-8.6
JUN;19361002;-11.2
JUN;19361003;-9.1
JUN;19361004;-6.3
JUN;19361005;-5.9
JUN;19361006;-7.3
JUN;19361007;-12.5
JUN;19361008;-12.0
JUN;19361009;-8.6
JUN;19361010;-9.5
JUN;19361011;-8.4
JUN;19361012;-6.9
JUN;19361013;-5.7
JUN;19361014;-9.1
JUN;19361015;-5.7
JUN;19361016;-3.8
JUN;19361017;-2.9
JUN;19361018;-3.6
JUN;19361019;-6.0
JUN;19361020;-15.7
JUN;19361021;-11.1
JUN;19361022;-6.2
JUN;19361023;-2.2
JUN;19361024;-5.2
JUN;19361025;-6.7
JUN;19361026;-9.6
JUN;19361027;-8.4
JUN;19361028;-17.2
JUN;19361029;-17.7
JUN;19361030;-14.4
JUN;19361031;-9.6
JUN;19361101;-13.2
JUN;19361102;-11.6
JUN;19361103;-11.1
JUN;19361104;-12.2
JUN;19361105;-9.6
JUN;19361106;-11.6
JUN;19361107;-11.5
JUN;19361108;-12.4
JUN;19361109;-12.4
JUN;19361110;-15.5
JUN;19361111;-14.9
JUN;19361112;-8.6
JUN;19361113;-10.0
JUN;19361114;-13.1
JUN;19361115;-13.8
JUN;19361116;-12.1
JUN;19361117;-8.1
JUN;19361118;-11.1
JUN;19361119;-10.3
JUN;19361120;-11.9
JUN;19361121;-8.5
JUN;19361122;-10.1
JUN;19361123;-8.9
JUN;19361124;-9.6
JUN;19361125;-12.0
JUN;19361126;-10.9
JUN;19361127;-10.7
JUN;19361128;-10.8
JUN;19361129;-11.5
JUN;19361130;-9.8
JUN;19361201;-18.4
JUN;19361202;-18.5
JUN;19361203;-11.4
JUN;19361204;-9.6
JUN;19361205;-10.6
JUN;19361206;-20.4
JUN;19361207;-22.6
JUN;19361208;-19.3
JUN;19361209;-18.0
JUN;19361210;-8.9
JUN;19361211;-13.1
JUN;19361212;-14.5
JUN;19361213;-13.9
JUN;19361214;-16.6
JUN;19361215;-12.5
JUN;19361216;-11.0
JUN;19361217;-10.3
JUN;19361218;-4.8
JUN;19361219;-8.3
JUN;19361220;-4.4
JUN;19361221;-3.2
JUN;19361222;-2.9
JUN;19361223;-8.4
JUN;19361224;-7.2
JUN;19361225;-7.6
JUN;19361226;-7.3
JUN;19361227;-8.4
JUN;19361228;-8.7
JUN;19361229;-10.9
JUN;19361230;-11.8
JUN;19361231;-10.8
JUN;19370101;-11.6
JUN;19370102;-13.6
JUN;19370103;-10.8
JUN;19370104;-7.9
JUN;19370105;-12.0
JUN;19370106;-16.8
JUN;19370107;-10.1
JUN;19370108;-18.9
JUN;19370109;-14.7
JUN;19370110;-7.2
JUN;19370111;-8.4
JUN;19370112;-11.0
JUN;19370113;-10.7
JUN;19370114;-6.7
JUN;19370115;-11.0
JUN;19370116;-11.9
JUN;19370117;-13.6
JUN;19370118;-11.1
JUN;19370119;-10.8
JUN;19370120;-20.4
JUN;19370121;-11.0
JUN;19370122;-4.3
JUN;19370123;-4.9
JUN;19370124;-6.2
JUN;19370125;-8.5
JUN;19370126;-15.9
JUN;19370127;-13.3
JUN;19370128;-14.9
JUN;19370129;-12.6
JUN;19370130;-15.2
JUN;19370131;-8.9
JUN;19370201;-11.6
JUN;19370202;-9.9
JUN;19370203;-6.5
JUN;19370204;-9.1
JUN;19370205;-9.6
JUN;19370206;-12.8
JUN;19370207;-10.1
JUN;19370208;-11.9
JUN;19370209;-15.8
JUN;19370210;-15.6
JUN;19370211;-16.2
JUN;19370212;-20.8
JUN;19370213;-15.2
JUN;19370214;-14.5
JUN;19370215;-9.5
JUN;19370216;-7.0
JUN;19370217;-15.1
JUN;19370218;-18.0
JUN;19370219;-9.8
JUN;19370220;-13.0
JUN;19370221;-18.4
JUN;19370222;-13.0
JUN;19370223;-21.3
JUN;19370224;-15.9
JUN;19370225;-11.9
JUN;19370226;-9.0
JUN;19370227;-11.6
JUN;19370228;-15.5
JUN;19370301;-20.2
JUN;19370302;-19.9
JUN;19370303;-20.1
JUN;19370304;-11.6
JUN;19370305;-12.9
JUN;19370306;-19.9
JUN;19370307;-12.8
JUN;19370308;-13.5
JUN;19370309;-11.6
JUN;19370310;-18.1
JUN;19370311;-11.3
JUN;19370312;-12.9
JUN;19370313;-12.6
JUN;19370314;-12.6
JUN;19370315;-17.5
JUN;19370316;-15.2
JUN;19370317;-10.6
JUN;19370318;-9.4
JUN;19370319;-9.7
JUN;19370320;-10.8
JUN;19370321;-15.3
JUN;19370322;-13.5
JUN;19370323;-15.3
JUN;19370324;-12.6
JUN;19370325;-17.1
JUN;19370326;-13.2
JUN;19370327;-17.2
JUN;19370328;-11.8
JUN;19370329;-12.7
JUN;19370330;-12.8
JUN;19370331;-12.0
JUN;19370401;-11.3
JUN;19370402;-9.1
JUN;19370403;-12.1
JUN;19370404;-12.5
JUN;19370405;-9.2
JUN;19370406;-9.6
JUN;19370407;-7.9
JUN;19370408;-10.4
JUN;19370409;-7.6
JUN;19370410;-7.2
JUN;19370411;-11.8
JUN;19370412;-10.6
JUN;19370413;-10.3
JUN;19370414;-9.6
JUN;19370415;-10.5
JUN;19370416;-10.2
JUN;19370417;-12.7
JUN;19370418;-11.8
JUN;19370419;-11.2
JUN;19370420;-11.1
JUN;19370421;-14.2
JUN;19370422;-13.7
JUN;19370423;-8.6
JUN;19370424;-12.2
JUN;19370425;-12.8
JUN;19370426;-14.4
JUN;19370427;-13.6
JUN;19370428;-14.1
JUN;19370429;-10.1
JUN;19370430;-11.1
JUN;19370501;-10.9
JUN;19370502;-8.3
JUN;19370503;-6.2
JUN;19370504;-6.8
JUN;19370505;-7.6
JUN;19370506;-10.5
JUN;19370507;-9.5
JUN;19370508;-6.1
JUN;19370509;-7.5
JUN;19370510;-5.9
JUN;19370511;-7.1
JUN;19370512;-6.3
JUN;19370513;-6.0
JUN;19370514;-8.1
JUN;19370515;-4.7
JUN;19370516;-4.4
JUN;19370517;-2.5
JUN;19370518;-4.2
JUN;19370519;-4.9
JUN;19370520;-3.5
JUN;19370521;-4.5
JUN;19370522;-6.6
JUN;19370523;-2.5
JUN;19370524;-1.5
JUN;19370525;-1.5
JUN;19370526;-1.9
JUN;19370527;-1.2
JUN;19370528;0.3
JUN;19370529;0.2
JUN;19370530;0.9
JUN;19370531;1.5
JUN;19370601;-1.0
JUN;19370602;-2.8
JUN;19370603;-2.2
JUN;19370604;0.9
JUN;19370605;-0.5
JUN;19370606;-1.5
JUN;19370607;-1.2
JUN;19370608;-0.7
JUN;19370609;0.3
JUN;19370610;1.2
JUN;19370611;1.4
JUN;19370612;1.0
JUN;19370613;2.0
JUN;19370614;1.0
JUN;19370615;-2.0
JUN;19370616;-6.7
JUN;19370617;-4.7
JUN;19370618;-6.5
JUN;19370619;-7.0
JUN;19370620;-7.2
JUN;19370621;-6.3
JUN;19370622;-2.7
JUN;19370623;-1.0
JUN;19370624;-1.2
JUN;19370625;-1.8
JUN;19370626;-0.5
JUN;19370627;-1.5
JUN;19370628;-2.9
JUN;19370629;-3.3
JUN;19370630;-5.3
JUN;19370701;-4.2
JUN;19370702;-0.6
JUN;19370703;0.2
JUN;19370704;0.6
JUN;19370705;2.3
JUN;19370706;2.4
JUN;19370707;1.5
JUN;19370708;1.8
JUN;19370709;1.1
JUN;19370710;-1.7
JUN;19370711;-7.5
JUN;19370712;-5.5
JUN;19370713;-1.0
JUN;19370714;2.3
JUN;19370715;2.6
JUN;19370716;-4.2
JUN;19370717;-1.0
JUN;19370718;4.6
JUN;19370719;3.2
JUN;19370720;1.5
JUN;19370721;1.6
JUN;19370722;1.2
JUN;19370723;1.9
JUN;19370724;3.1
JUN;19370725;1.6
JUN;19370726;-0.7
JUN;19370727;0.8
JUN;19370728;0.3
JUN;19370729;0.7
JUN;19370730;0.2
JUN;19370731;0.3
JUN;19370801;-0.9
JUN;19370802;-1.0
JUN;19370803;-1.6
JUN;19370804;-1.1
JUN;19370805;-0.2
JUN;19370806;2.1
JUN;19370807;2.7
JUN;19370808;2.2
JUN;19370809;1.8
JUN;19370810;0.5
JUN;19370811;2.7
JUN;19370812;1.6
JUN;19370813;-0.7
JUN;19370814;1.3
JUN;19370815;-3.4
JUN;19370816;-5.4
JUN;19370817;-0.7
JUN;19370818;-0.8
JUN;19370819;-0.9
JUN;19370820;-1.0
JUN;19370821;-5.3
JUN;19370822;-6.4
JUN;19370823;-4.7
JUN;19370824;-1.1
JUN;19370825;-0.4
JUN;19370826;-1.7
JUN;19370827;-1.3
JUN;19370828;-1.0
JUN;19370829;-1.2
JUN;19370830;-0.3
JUN;19370831;-2.5
JUN;19370901;-4.1
JUN;19370902;0.4
JUN;19370903;0.9
JUN;19370904;-1.5
JUN;19370905;-0.3
JUN;19370906;0.3
JUN;19370907;1.0
JUN;19370908;-0.5
JUN;19370909;0.4
JUN;19370910;-4.4
JUN;19370911;-9.5
JUN;19370912;-9.2
JUN;19370913;-8.1
JUN;19370914;-8.4
JUN;19370915;-7.7
JUN;19370916;-6.3
JUN;19370917;-2.7
JUN;19370918;-4.4
JUN;19370919;-4.7
JUN;19370920;-8.2
JUN;19370921;-8.3
JUN;19370922;-4.5
JUN;19370923;-4.6
JUN;19370924;-6.0
JUN;19370925;-4.4
JUN;19370926;-0.9
JUN;19370927;-1.4
JUN;19370928;-1.5
JUN;19370929;-5.9
JUN;19370930;-3.8
JUN;19371001;-2.2
JUN;19371002;-0.2
JUN;19371003;0.2
JUN;19371004;-0.7
JUN;19371005;-4.5
JUN;19371006;-4.8
JUN;19371007;-5.4
JUN;19371008;-7.3
JUN;19371009;-7.8
JUN;19371010;-9.5
JUN;19371011;-9.8
JUN;19371012;-4.8
JUN;19371013;-4.3
JUN;19371014;-5.8
JUN;19371015;-8.4
JUN;19371016;-5.4
JUN;19371017;-3.8
JUN;19371018;-1.9
JUN;19371019;-7.3
JUN;19371020;-7.2
JUN;19371021;-9.5
JUN;19371022;-7.9
JUN;19371023;-8.1
JUN;19371024;-10.8
JUN;19371025;-10.4
JUN;19371026;-5.7
JUN;19371027;-6.0
JUN;19371028;-4.5
JUN;19371029;-7.2
JUN;19371030;-7.4
JUN;19371031;-8.9
JUN;19371101;-6.2
JUN;19371102;-8.0
JUN;19371103;-6.7
JUN;19371104;-9.2
JUN;19371105;-11.7
JUN;19371106;-7.5
JUN;19371107;-6.0
JUN;19371108;-3.2
JUN;19371109;-6.8
JUN;19371110;-11.7
JUN;19371111;-19.3
JUN;19371112;-15.4
JUN;19371113;-11.7
JUN;19371114;-14.7
JUN;19371115;-13.5
JUN;19371116;-7.9
JUN;19371117;-9.9
JUN;19371118;-9.7
JUN;19371119;-8.3
JUN;19371120;-12.0
JUN;19371121;-11.0
JUN;19371122;-10.9
JUN;19371123;-11.6
JUN;19371124;-9.3
JUN;19371125;-15.9
JUN;19371126;-9.4
JUN;19371127;-9.1
JUN;19371128;-13.5
JUN;19371129;-11.6
JUN;19371130;-10.2
JUN;19371201;-9.5
JUN;19371202;-11.9
JUN;19371203;-13.4
JUN;19371204;-16.0
JUN;19371205;-16.9
JUN;19371206;-17.8
JUN;19371207;-10.9
JUN;19371208;-9.6
JUN;19371209;-10.3
JUN;19371210;-19.0
JUN;19371211;-15.3
JUN;19371212;-13.5
JUN;19371213;-17.2
JUN;19371214;-15.4
JUN;19371215;-17.9
JUN;19371216;-20.4
JUN;19371217;-18.1
JUN;19371218;-17.7
JUN;19371219;-19.9
JUN;19371220;-19.8
JUN;19371221;-14.6
JUN;19371222;-11.5
JUN;19371223;-9.4
JUN;19371224;-9.2
JUN;19371225;-9.5
JUN;19371226;-15.7
JUN;19371227;-16.4
JUN;19371228;-17.5
JUN;19371229;-15.5
JUN;19371230;-17.5
JUN;19371231;-22.3
JUN;19380101;-23.1
JUN;19380102;-23.5
JUN;19380103;-23.9
JUN;19380104;-24.0
JUN;19380105;-21.8
JUN;19380106;-20.3
JUN;19380107;-18.5
JUN;19380108;-16.3
JUN;19380109;-15.2
JUN;19380110;-17.7
JUN;19380111;-17.3
JUN;19380112;-9.5
JUN;19380113;-5.7
JUN;19380114;-6.9
JUN;19380115;-13.2
JUN;19380116;-9.1
JUN;19380117;-8.2
JUN;19380118;-11.6
JUN;19380119;-13.2
JUN;19380120;-16.7
JUN;19380121;-11.4
JUN;19380122;-8.9
JUN;19380123;-5.8
JUN;19380124;-6.6
JUN;19380125;-6.7
JUN;19380126;-11.5
JUN;19380127;-19.5
JUN;19380128;-17.9
JUN;19380129;-14.9
JUN;19380130;-17.8
JUN;19380131;-15.5
JUN;19380201;-12.7
JUN;19380202;-20.9
JUN;19380203;-15.9
JUN;19380204;-10.2
JUN;19380205;-9.6
JUN;19380206;-9.7
JUN;19380207;-10.6
JUN;19380208;-11.3
JUN;19380209;-15.6
JUN;19380210;-12.4
JUN;19380211;-23.3
JUN;19380212;-20.1
JUN;19380213;-24.2
JUN;19380214;-22.7
JUN;19380215;-20.8
JUN;19380216;-21.0
JUN;19380217;-18.5
JUN;19380218;-15.3
JUN;19380219;-15.5
JUN;19380220;-13.0
JUN;19380221;-10.2
JUN;19380222;-11.8
JUN;19380223;-12.4
JUN;19380224;-11.1
JUN;19380225;-7.8
JUN;19380226;-5.9
JUN;19380227;-11.4
JUN;19380228;-9.3
JUN;19380301;-8.7
JUN;19380302;-14.1
JUN;19380303;-8.7
JUN;19380304;-6.9
JUN;19380305;-5.1
JUN;19380306;-7.9
JUN;19380307;-9.3
JUN;19380308;-7.9
JUN;19380309;-7.3
JUN;19380310;-7.2
JUN;19380311;-7.7
JUN;19380312;-9.6
JUN;19380313;-11.4
JUN;19380314;-10.6
JUN;19380315;-9.2
JUN;19380316;-10.0
JUN;19380317;-9.6
JUN;19380318;-8.0
JUN;19380319;-8.4
JUN;19380320;-10.5
JUN;19380321;-11.2
JUN;19380322;-13.1
JUN;19380323;-11.6
JUN;19380324;-11.3
JUN;19380325;-10.9
JUN;19380326;-14.9
JUN;19380327;-14.8
JUN;19380328;-11.9
JUN;19380329;-10.6
JUN;19380330;-9.6
JUN;19380331;-6.1
JUN;19380401;-7.1
JUN;19380402;-5.1
JUN;19380403;-12.4
JUN;19380404;-16.6
JUN;19380405;-15.1
JUN;19380406;-12.1
JUN;19380407;-9.0
JUN;19380408;-15.3
JUN;19380409;-18.5
JUN;19380410;-22.7
JUN;19380411;-15.7
JUN;19380412;-12.1
JUN;19380413;-11.6
JUN;19380414;-6.5
JUN;19380415;-5.4
JUN;19380416;-8.2
JUN;19380417;-9.3
JUN;19380418;-16.9
JUN;19380419;-21.0
JUN;19380420;-22.3
JUN;19380421;-22.5
JUN;19380422;-21.5
JUN;19380423;-18.2
JUN;19380424;-16.1
JUN;19380425;-15.7
JUN;19380426;-17.0
JUN;19380427;-17.5
JUN;19380428;-12.1
JUN;19380429;-12.8
JUN;19380430;-13.2
JUN;19380501;-15.3
JUN;19380502;-14.3
JUN;19380503;-9.9
JUN;19380504;-10.2
JUN;19380505;-9.5
JUN;19380506;-9.9
JUN;19380507;-9.1
JUN;19380508;-9.4
JUN;19380509;-7.6
JUN;19380510;-7.5
JUN;19380511;-5.0
JUN;19380512;-6.3
JUN;19380513;-6.1
JUN;19380514;-5.8
JUN;19380515;-6.3
JUN;19380516;-6.8
JUN;19380517;-6.7
JUN;19380518;-8.4
JUN;19380519;-8.4
JUN;19380520;-13.2
JUN;19380521;-7.3
JUN;19380522;-3.8
JUN;19380523;-4.8
JUN;19380524;-9.4
JUN;19380525;-10.9
JUN;19380526;-6.3
JUN;19380527;-6.1
JUN;19380528;-9.4
JUN;19380529;-9.0
JUN;19380530;-4.7
JUN;19380531;-4.3
JUN;19380601;-1.7
JUN;19380602;-3.8
JUN;19380603;-8.1
JUN;19380604;-1.3
JUN;19380605;-1.2
JUN;19380606;-0.8
JUN;19380607;1.5
JUN;19380608;2.5
JUN;19380609;0.3
JUN;19380610;-2.1
JUN;19380611;-3.1
JUN;19380612;-3.1
JUN;19380613;-6.7
JUN;19380614;-6.4
JUN;19380615;-5.7
JUN;19380616;-5.2
JUN;19380617;-3.9
JUN;19380618;-2.6
JUN;19380619;-3.3
JUN;19380620;1.6
JUN;19380621;2.3
JUN;19380622;0.5
JUN;19380623;-1.3
JUN;19380624;1.5
JUN;19380625;3.5
JUN;19380626;1.0
JUN;19380627;2.2
JUN;19380628;2.0
JUN;19380629;2.7
JUN;19380630;2.2
JUN;19380701;-0.3
JUN;19380702;-5.4
JUN;19380703;-9.3
JUN;19380704;-4.3
JUN;19380705;-5.3
JUN;19380706;-4.7
JUN;19380707;-1.9
JUN;19380708;-0.7
JUN;19380709;-4.9
JUN;19380710;-9.6
JUN;19380711;-5.2
JUN;19380712;-2.8
JUN;19380713;-2.8
JUN;19380714;-0.1
JUN;19380715;0.4
JUN;19380716;-0.6
JUN;19380717;-0.7
JUN;19380718;-1.5
JUN;19380719;-2.8
JUN;19380720;-1.3
JUN;19380721;-1.0
JUN;19380722;-0.6
JUN;19380723;0.4
JUN;19380724;-3.0
JUN;19380725;0.4
JUN;19380726;2.8
JUN;19380727;1.4
JUN;19380728;1.4
JUN;19380729;1.9
JUN;19380730;3.7
JUN;19380731;3.0
JUN;19380801;1.2
JUN;19380802;0.8
JUN;19380803;1.6
JUN;19380804;3.7
JUN;19380805;3.4
JUN;19380806;1.1
JUN;19380807;0.0
JUN;19380808;0.1
JUN;19380809;-0.2
JUN;19380810;-0.1
JUN;19380811;-1.3
JUN;19380812;-3.5
JUN;19380813;-4.6
JUN;19380814;-4.1
JUN;19380815;-2.4
JUN;19380816;0.6
JUN;19380817;-0.6
JUN;19380818;1.3
JUN;19380819;4.5
JUN;19380820;1.5
JUN;19380821;-4.1
JUN;19380822;-9.9
JUN;19380823;-8.9
JUN;19380824;-5.9
JUN;19380825;0.2
JUN;19380826;-1.1
JUN;19380827;-1.7
JUN;19380828;-2.8
JUN;19380829;-2.5
JUN;19380830;-2.9
JUN;19380831;-4.4
JUN;19380901;-2.8
JUN;19380902;-1.5
JUN;19380903;-2.6
JUN;19380904;-5.7
JUN;19380905;-9.1
JUN;19380906;-9.6
JUN;19380907;-6.8
JUN;19380908;-4.5
JUN;19380909;-3.7
JUN;19380910;-5.1
JUN;19380911;-2.9
JUN;19380912;-1.0
JUN;19380913;1.5
JUN;19380914;-1.0
JUN;19380915;-4.4
JUN;19380916;-5.4
JUN;19380917;-2.0
JUN;19380918;-1.0
JUN;19380919;-4.0
JUN;19380920;-3.6
JUN;19380921;0.9
JUN;19380922;-0.5
JUN;19380923;-1.3
JUN;19380924;-2.2
JUN;19380925;-2.2
JUN;19380926;-3.3
JUN;19380927;-2.6
JUN;19380928;-2.0
JUN;19380929;-1.5
JUN;19380930;-1.5
JUN;19381001;-5.9
JUN;19381002;-4.9
JUN;19381003;-5.9
JUN;19381004;-5.2
JUN;19381005;-2.9
JUN;19381006;-7.0
JUN;19381007;-3.7
JUN;19381008;-6.2
JUN;19381009;-2.8
JUN;19381010;0.1
JUN;19381011;-3.4
JUN;19381012;-2.5
JUN;19381013;-1.4
JUN;19381014;0.6
JUN;19381015;1.8
JUN;19381016;1.3
JUN;19381017;-2.2
JUN;19381018;-3.6
JUN;19381019;-6.4
JUN;19381020;-5.9
JUN;19381021;-2.9
JUN;19381022;-3.3
JUN;19381023;-4.6
JUN;19381024;-6.1
JUN;19381025;-4.7
JUN;19381026;-6.2
JUN;19381027;-9.6
JUN;19381028;-12.5
JUN;19381029;-14.3
JUN;19381030;-11.3
JUN;19381031;-9.8
JUN;19381101;-8.7
JUN;19381102;-10.6
JUN;19381103;-8.8
JUN;19381104;-7.5
JUN;19381105;-4.4
JUN;19381106;-1.1
JUN;19381107;1.2
JUN;19381108;1.3
JUN;19381109;-0.2
JUN;19381110;-2.4
JUN;19381111;-3.7
JUN;19381112;-4.2
JUN;19381113;-2.6
JUN;19381114;-1.7
JUN;19381115;-3.0
JUN;19381116;-4.5
JUN;19381117;-7.9
JUN;19381118;-6.6
JUN;19381119;-7.3
JUN;19381120;-9.6
JUN;19381121;-10.8
JUN;19381122;-15.2
JUN;19381123;-7.7
JUN;19381124;-9.5
JUN;19381125;-14.4
JUN;19381126;-10.7
JUN;19381127;-12.0
JUN;19381128;-8.8
JUN;19381129;-8.0
JUN;19381130;-8.2
JUN;19381201;-11.7
JUN;19381202;-13.3
JUN;19381203;-15.6
JUN;19381204;-17.0
JUN;19381205;-9.2
JUN;19381206;-14.0
JUN;19381207;-10.4
JUN;19381208;-7.4
JUN;19381209;-9.7
JUN;19381210;-10.5
JUN;19381211;-10.3
JUN;19381212;-8.6
JUN;19381213;-7.2
JUN;19381214;-7.4
JUN;19381215;-8.1
